eval/total_steps,standardized_return_mean,achievements_mean
4194304,1.1350494e-09,2.74609375
12582912,0.01171875,2.234375
20971520,0.46875,4.28515625
29360128,0.84375,6.2890625
37748736,0.953125,8.1875
46137344,0.98828125,8.25390625
54525952,1.0,9.453125
62914560,0.99609375,9.39453125
71303168,1.0,7.6875
79691776,0.99609375,8.64453125
88080384,1.0,9.29296875
96468992,1.0,9.65625
104857600,1.0,8.9296875
113246208,1.0,8.93359375
121634816,1.0,8.8671875
130023424,0.99609375,9.30078125
138412032,1.0,9.55859375
146800640,0.99609375,9.71484375
155189248,0.99609375,10.0390625
163577856,0.99609375,9.7578125
171966464,1.0,9.63671875
180355072,1.0,10.57421875
188743680,1.0,9.625
197132288,1.0,9.234375
205520896,1.0,10.4765625
213909504,1.0,9.703125
222298112,1.0,10.984375
230686720,0.99609375,11.28515625
239075328,1.0,11.25
247463936,1.0,11.26171875
255852544,0.9921875,11.41796875
264241152,1.0,11.5078125
272629760,1.0,10.09765625
281018368,1.0,10.05078125
289406976,1.0,11.0703125
297795584,1.0,11.39453125
306184192,1.0,9.75
314572800,1.0,12.05859375
322961408,1.0,11.44140625
331350016,1.0,11.31640625
339738624,1.0,11.7734375
348127232,1.015625,10.3828125
356515840,1.0429688,11.82421875
364904448,1.0429688,11.35546875
373293056,1.2070312,12.765625
381681664,1.2695312,12.33984375
390070272,1.8476562,14.3359375
398458880,1.9453125,14.37890625
406847488,1.9648438,12.8046875
415236096,1.9882812,12.99609375
423624704,1.9882812,13.53125
432013312,1.9804688,13.44140625
440401920,1.9179688,12.7734375
448790528,1.96875,14.109375
457179136,1.984375,14.29296875
465567744,1.984375,14.53515625
473956352,1.9726562,12.7421875
482344960,1.9765625,12.08203125
490733568,1.96875,14.046875
499122176,1.984375,13.2890625
507510784,1.9648438,13.734375
515899392,1.9882812,14.8125
524288000,1.9726562,14.69921875
532676608,1.9804688,14.765625
541065216,1.9921875,15.08984375
549453824,1.9765625,14.26171875
557842432,1.9921875,14.6796875
566231040,1.9882812,14.09765625
574619648,1.984375,14.09375
583008256,1.9882812,13.92578125
591396864,1.984375,13.62109375
599785472,1.984375,14.75
608174080,1.9804688,14.97265625
616562688,1.9882812,15.453125
624951296,1.984375,14.6640625
633339904,1.8125,13.32421875
641728512,1.9804688,14.36328125
650117120,1.9960938,14.9609375
658505728,1.9960938,14.13671875
666894336,1.9335938,13.7578125
675282944,1.9921875,13.96875
683671552,1.984375,13.6953125
692060160,1.984375,15.0859375
700448768,1.9648438,13.51953125
708837376,1.9804688,14.515625
717225984,1.96875,14.078125
725614592,1.9921875,14.33203125
734003200,1.9726562,14.40625
742391808,1.9804688,14.93359375
750780416,1.9726562,15.1484375
759169024,1.1523438,11.5234375
767557632,1.9960938,14.84375
775946240,1.9921875,14.2421875
784334848,1.9960938,14.86328125
792723456,1.9921875,13.98046875
801112064,1.9921875,14.6796875
809500672,1.5234375,13.28125
817889280,1.9765625,15.40625
826277888,1.9882812,14.89453125
834666496,1.9882812,14.953125
843055104,1.9804688,14.80078125
851443712,1.9921875,14.37109375
859832320,1.9921875,14.29296875
868220928,1.9882812,13.83203125
876609536,1.9765625,14.44921875
884998144,1.96875,13.453125
893386752,1.9804688,14.17578125
901775360,1.9921875,14.515625
910163968,1.984375,15.16796875
918552576,1.9882812,15.5078125
926941184,1.9804688,14.890625
935329792,1.984375,15.1875
943718400,1.9921875,15.109375
952107008,1.9921875,15.6171875
960495616,1.9921875,15.95703125
968884224,1.9804688,15.546875
977272832,1.9921875,14.08203125
985661440,1.9882812,14.72265625
994050048,1.9921875,14.8671875
1002438656,1.0429688,10.0625
