eval/total_steps,standardized_return_mean,achievements_mean
4194304,1.0768417e-09,2.96484375
12582912,3.783498e-10,2.875
20971520,5.2386895e-10,2.859375
29360128,6.9849193e-10,2.171875
37748736,1.4260877e-09,2.09765625
46137344,0.4765625,4.68359375
54525952,0.92578125,7.01953125
62914560,1.0,7.53125
71303168,0.98828125,7.3515625
79691776,0.9921875,8.15234375
88080384,0.9921875,9.00390625
96468992,0.93359375,6.91796875
104857600,0.9609375,7.41796875
113246208,0.984375,9.03515625
121634816,1.0,8.6015625
130023424,0.9921875,7.41796875
138412032,1.0,8.59765625
146800640,1.0,7.234375
155189248,0.98828125,8.26171875
163577856,1.0,9.5
171966464,0.99609375,8.2109375
180355072,0.99609375,8.99609375
188743680,0.99609375,8.71875
197132288,1.0,9.80078125
205520896,0.99609375,8.3671875
213909504,1.0,9.2421875
222298112,1.0,10.03515625
230686720,1.0,7.8671875
239075328,0.99609375,8.59765625
247463936,0.99609375,8.62890625
255852544,0.99609375,8.56640625
264241152,0.9765625,8.90234375
272629760,1.0,8.2578125
281018368,0.44140625,4.015625
289406976,1.0,9.65234375
297795584,1.0,10.33984375
306184192,0.99609375,8.94140625
314572800,1.0,8.93359375
322961408,1.0,9.59375
331350016,1.6796875,11.6171875
339738624,1.8554688,13.14453125
348127232,1.890625,12.72265625
356515840,1.9335938,12.9375
364904448,1.9296875,13.09765625
373293056,1.9570312,12.7734375
381681664,1.9453125,11.8515625
390070272,1.953125,13.109375
398458880,1.9375,12.8671875
406847488,1.9375,12.78515625
415236096,1.9492188,12.421875
423624704,1.9335938,12.578125
432013312,1.9179688,12.43359375
440401920,1.9296875,12.6640625
448790528,1.9726562,12.9609375
457179136,1.9492188,12.6796875
465567744,1.9609375,12.26171875
473956352,1.9335938,12.64453125
482344960,1.953125,12.828125
490733568,1.9414062,12.6953125
499122176,1.953125,12.6015625
507510784,1.953125,12.796875
515899392,1.96875,12.6796875
524288000,1.9648438,12.34765625
532676608,1.9570312,13.05078125
541065216,1.9726562,13.77734375
549453824,1.921875,13.37109375
557842432,1.9414062,12.921875
566231040,1.9726562,13.3515625
574619648,1.9375,12.86328125
583008256,1.9804688,13.26953125
591396864,1.9726562,14.2265625
599785472,1.9648438,13.91796875
608174080,1.9804688,13.8515625
616562688,1.96875,13.73046875
624951296,1.9804688,14.55078125
633339904,1.9570312,13.27734375
641728512,1.9804688,13.87890625
650117120,1.9882812,13.265625
658505728,1.9882812,13.76171875
666894336,1.9765625,13.76171875
675282944,1.9804688,14.78515625
683671552,1.9804688,14.12109375
692060160,1.9648438,14.12890625
700448768,1.9765625,13.7578125
708837376,1.96875,14.359375
717225984,1.984375,13.921875
725614592,1.9921875,15.21875
734003200,1.9765625,13.83203125
742391808,1.9804688,15.34375
750780416,1.9375,15.109375
759169024,1.9765625,15.80078125
767557632,1.96875,16.48828125
775946240,1.9726562,16.12109375
784334848,1.9648438,16.08203125
792723456,1.9804688,15.95703125
801112064,1.9804688,17.19921875
809500672,1.96875,15.37890625
817889280,1.9804688,15.828125
826277888,1.9804688,15.44921875
834666496,1.9765625,16.14453125
843055104,1.953125,16.11328125
851443712,1.96875,15.734375
859832320,1.9921875,16.2890625
868220928,1.96875,15.953125
876609536,1.984375,16.84375
884998144,1.9648438,16.09765625
893386752,1.984375,16.29296875
901775360,1.9882812,15.91015625
910163968,1.984375,16.46484375
918552576,1.96875,15.47265625
926941184,1.953125,16.18359375
935329792,1.9765625,16.37890625
943718400,1.9726562,16.43359375
952107008,1.9765625,16.2890625
960495616,1.96875,15.359375
968884224,1.9882812,16.4765625
977272832,1.984375,16.41015625
985661440,1.9726562,15.00390625
994050048,1.9648438,15.70703125
1002438656,1.9648438,15.5703125
