eval/total_steps,standardized_return_mean,achievements_mean
4194304,4.3655746e-10,3.6484375
25165824,2.3283064e-10,2.640625
46137344,6.693881e-10,2.90625
67108864,5.820766e-11,1.81640625
88080384,1.7462298e-10,3.1015625
109051904,5.820766e-11,0.671875
130023424,0.00390625,1.48828125
150994944,0.0078125,1.19140625
171966464,0.66796875,5.89453125
192937984,0.984375,7.30078125
213909504,1.0,8.24609375
234881024,0.99609375,8.08203125
255852544,0.9921875,8.96875
276824064,0.9921875,6.87109375
297795584,1.0,7.78125
318767104,0.99609375,9.078125
339738624,0.9921875,8.375
360710144,0.99609375,9.98828125
381681664,1.0,9.80859375
402653184,1.0,9.5859375
423624704,0.99609375,9.97265625
444596224,0.9921875,10.2265625
465567744,0.99609375,10.49609375
486539264,1.0,11.58984375
507510784,1.0,11.66796875
528482304,0.95703125,10.83203125
549453824,1.0,11.59375
570425344,1.0,7.265625
591396864,1.0,11.671875
612368384,1.0,12.46484375
633339904,0.99609375,12.1484375
654311424,1.0,10.640625
675282944,1.0117188,10.72265625
696254464,0.99609375,10.9375
717225984,1.1523438,11.5
738197504,1.3359375,12.06640625
759169024,1.7851562,14.05078125
780140544,1.3320312,10.71875
801112064,1.9414062,13.65234375
822083584,1.953125,13.171875
843055104,1.9335938,12.73828125
864026624,1.8632812,13.0078125
884998144,1.9140625,12.671875
905969664,1.9453125,13.05078125
926941184,1.9453125,12.88671875
947912704,1.9648438,13.046875
968884224,1.96875,14.93359375
989855744,1.9648438,14.46875
