eval/total_steps,standardized_return_mean,achievements_mean
4194304,5.820766e-11,1.3671875
12582912,3.4924597e-10,2.27734375
20971520,8.1490725e-10,1.74609375
29360128,5.820766e-11,0.73828125
37748736,4.947651e-10,0.98828125
46137344,7.2759576e-10,1.16796875
54525952,5.2386895e-10,1.65234375
62914560,8.1490725e-10,1.45703125
71303168,7.566996e-10,1.68359375
79691776,2.0372681e-10,1.6640625
88080384,2.910383e-10,1.52734375
96468992,4.3655746e-10,1.9296875
104857600,3.4924597e-10,2.09765625
113246208,3.4924597e-10,2.18359375
121634816,5.2386895e-10,2.24609375
130023424,5.820766e-11,1.74609375
138412032,-2.910383e-11,1.33203125
146800640,1.4551915e-10,1.15234375
155189248,4.656613e-10,0.94140625
163577856,3.783498e-10,0.8984375
171966464,3.4924597e-10,0.88671875
180355072,8.1490725e-10,1.36328125
188743680,5.2386895e-10,1.58984375
197132288,3.2014214e-10,1.921875
205520896,5.529728e-10,1.0703125
213909504,5.820766e-11,1.63671875
222298112,3.2014214e-10,1.25390625
230686720,3.2014214e-10,1.54296875
239075328,6.1118044e-10,1.7734375
247463936,6.693881e-10,1.23828125
255852544,3.783498e-10,1.84765625
264241152,1.4551915e-10,1.390625
272629760,7.566996e-10,0.796875
281018368,0.0,1.08984375
289406976,3.783498e-10,1.03125
297795584,4.0745363e-10,1.50390625
306184192,2.910383e-10,1.2265625
314572800,2.3283064e-10,1.33984375
322961408,6.1118044e-10,1.5
331350016,6.9849193e-10,1.25
339738624,5.820766e-11,1.30859375
348127232,2.0372681e-10,1.33203125
356515840,3.2014214e-10,2.1953125
364904448,5.820766e-10,2.05859375
373293056,2.6193447e-10,2.21484375
381681664,4.656613e-10,1.69140625
390070272,2.3283064e-10,1.17578125
398458880,4.3655746e-10,1.3203125
406847488,6.1118044e-10,1.80078125
415236096,6.4028427e-10,1.18359375
423624704,4.947651e-10,1.51953125
432013312,1.4551915e-10,0.99609375
440401920,3.2014214e-10,1.25
448790528,2.910383e-11,1.578125
457179136,1.7462298e-10,0.35546875
465567744,2.910383e-10,0.94140625
473956352,2.910383e-10,1.67578125
482344960,5.820766e-10,1.390625
490733568,7.2759576e-10,1.7734375
499122176,5.2386895e-10,1.50390625
507510784,4.0745363e-10,1.296875
515899392,6.1118044e-10,2.109375
524288000,3.783498e-10,1.6171875
532676608,5.2386895e-10,1.6953125
541065216,4.3655746e-10,1.6875
549453824,5.529728e-10,1.328125
557842432,1.7462298e-10,1.74609375
566231040,5.529728e-10,1.5234375
574619648,5.2386895e-10,1.21875
583008256,2.910383e-10,1.19140625
591396864,5.529728e-10,1.37109375
599785472,1.7462298e-10,1.2734375
608174080,5.529728e-10,0.9140625
616562688,4.0745363e-10,1.1328125
624951296,3.4924597e-10,1.2734375
633339904,1.1641532e-10,0.82421875
641728512,3.4924597e-10,0.57421875
650117120,7.2759576e-10,0.81640625
658505728,4.656613e-10,1.171875
666894336,4.947651e-10,1.62890625
675282944,7.858034e-10,2.03125
683671552,2.910383e-10,1.734375
692060160,4.656613e-10,1.4453125
700448768,8.731149e-10,2.03515625
708837376,3.2014214e-10,1.93359375
717225984,5.820766e-10,2.08984375
725614592,6.693881e-10,1.54296875
734003200,4.656613e-10,1.22265625
742391808,3.783498e-10,1.0
750780416,2.910383e-10,1.21875
759169024,1.1641532e-10,1.24609375
767557632,8.1490725e-10,1.59375
775946240,2.910383e-10,1.34375
784334848,4.3655746e-10,1.484375
792723456,2.3283064e-10,0.875
801112064,1.0477379e-09,1.2265625
809500672,4.3655746e-10,1.51171875
817889280,1.1641532e-10,1.55859375
826277888,3.4924597e-10,2.16796875
834666496,5.529728e-10,1.984375
843055104,4.0745363e-10,1.66015625
851443712,3.4924597e-10,1.34375
859832320,4.0745363e-10,1.5703125
868220928,7.566996e-10,1.52734375
876609536,1.1641532e-10,0.78125
884998144,6.1118044e-10,1.4921875
893386752,7.566996e-10,1.19921875
901775360,3.4924597e-10,1.61328125
910163968,1.1641532e-10,1.65625
918552576,3.2014214e-10,0.48046875
926941184,4.656613e-10,0.69921875
935329792,1.0186341e-09,1.10546875
943718400,8.440111e-10,1.15625
952107008,4.947651e-10,1.5234375
960495616,1.1059456e-09,1.0078125
968884224,4.947651e-10,1.015625
977272832,4.3655746e-10,0.765625
985661440,7.858034e-10,0.796875
994050048,4.0745363e-10,0.83984375
1002438656,3.2014214e-10,1.33203125
