eval/total_steps,standardized_return_mean,achievements_mean
4194304,4.656613e-10,3.46875
25165824,2.910383e-11,2.67578125
46137344,5.2386895e-10,2.31640625
67108864,9.0221874e-10,2.52734375
88080384,7.2759576e-10,3.28515625
109051904,8.1490725e-10,2.05859375
130023424,8.1490725e-10,1.64453125
150994944,0.078125,2.625
171966464,0.609375,5.6640625
192937984,0.9609375,7.6015625
213909504,0.9921875,7.9296875
234881024,0.99609375,7.515625
255852544,0.97265625,8.55859375
276824064,0.9921875,7.171875
297795584,0.953125,7.8828125
318767104,0.99609375,8.68359375
339738624,0.95703125,7.71484375
360710144,1.0,9.2265625
381681664,0.97265625,8.8359375
402653184,0.99609375,8.71484375
423624704,1.0,9.515625
444596224,1.0,9.41796875
465567744,0.9921875,10.16015625
486539264,0.9921875,7.11328125
507510784,0.984375,9.16796875
528482304,0.99609375,10.7734375
549453824,0.984375,9.81640625
570425344,0.99609375,7.54296875
591396864,0.97265625,10.2734375
612368384,0.9921875,10.7421875
633339904,1.0039062,11.6640625
654311424,1.0,11.19140625
675282944,1.0039062,11.37109375
696254464,1.0,10.10546875
717225984,1.0390625,10.01953125
738197504,1.2226562,12.4140625
759169024,1.8203125,14.1796875
780140544,1.9296875,13.20703125
801112064,1.9296875,13.1484375
822083584,1.9492188,12.42578125
843055104,1.9296875,12.703125
864026624,1.609375,11.4453125
884998144,1.8320312,12.015625
905969664,1.8789062,12.640625
926941184,1.90625,13.76953125
947912704,1.921875,14.36328125
968884224,1.8945312,14.08203125
989855744,1.9257812,12.59375
