eval/total_steps,standardized_return_mean,achievements_mean
4194304,5.529728e-10,1.23828125
12582912,3.2014214e-10,1.40625
20971520,1.4551915e-10,1.3515625
29360128,0.0,1.1953125
37748736,2.3283064e-10,1.25390625
46137344,4.656613e-10,1.203125
54525952,3.2014214e-10,1.54296875
62914560,1.1641532e-10,1.296875
71303168,2.910383e-11,1.89453125
79691776,3.783498e-10,2.03515625
88080384,2.0372681e-10,1.60546875
96468992,4.0745363e-10,1.55078125
104857600,0.00390625,1.734375
113246208,0.0078125,2.83984375
121634816,0.046875,2.953125
130023424,0.41796875,4.27734375
138412032,0.62890625,5.359375
146800640,0.8203125,5.6640625
155189248,0.8984375,6.40625
163577856,0.9140625,5.6640625
171966464,0.8984375,5.37109375
180355072,0.94921875,5.546875
188743680,0.97265625,6.5234375
197132288,0.984375,6.09765625
205520896,0.984375,6.5703125
213909504,0.99609375,6.1484375
222298112,1.0,6.375
230686720,1.0,5.9375
239075328,1.0,6.83984375
247463936,1.0,6.47265625
255852544,0.98828125,5.86328125
264241152,1.0,6.44140625
272629760,1.0,6.2890625
281018368,0.12109375,3.09765625
289406976,0.984375,6.0625
297795584,0.99609375,5.96484375
306184192,0.99609375,6.05078125
314572800,1.0,6.48046875
322961408,1.0,6.34765625
331350016,1.0,6.37109375
339738624,1.0,6.44921875
348127232,0.99609375,6.27734375
356515840,0.9921875,6.7421875
364904448,1.0,6.29296875
373293056,0.9921875,6.46875
381681664,1.0,6.89453125
390070272,0.9921875,6.64453125
398458880,1.0,6.28515625
406847488,1.0,6.29296875
415236096,1.0,6.67578125
423624704,1.0,6.46875
432013312,0.99609375,6.3046875
440401920,0.99609375,6.4453125
448790528,0.9921875,6.578125
457179136,0.9921875,6.82421875
465567744,0.99609375,6.703125
473956352,1.0,6.3515625
482344960,0.99609375,6.61328125
490733568,1.0,6.515625
499122176,0.99609375,6.81640625
507510784,1.0,7.2890625
515899392,1.0,6.58203125
524288000,0.99609375,6.66015625
532676608,1.0,6.67578125
541065216,1.0,6.59765625
549453824,0.9921875,6.7421875
557842432,1.0,6.64453125
566231040,1.0,6.8984375
574619648,1.0,6.62109375
583008256,1.0,6.76953125
591396864,0.99609375,6.68359375
599785472,1.0,6.5390625
608174080,0.99609375,6.8359375
616562688,1.0,7.41796875
624951296,1.0,6.89453125
633339904,1.0,6.890625
641728512,1.0,7.01953125
650117120,1.0,7.2421875
658505728,1.0,7.43359375
666894336,1.0,7.421875
675282944,1.0,6.94921875
683671552,1.0,6.921875
692060160,1.0,6.7421875
700448768,1.0,6.82421875
708837376,0.9921875,7.1796875
717225984,1.0,6.78515625
725614592,0.99609375,7.0234375
734003200,1.0,7.06640625
742391808,1.0,6.7890625
750780416,1.0,7.109375
759169024,1.0,6.96875
767557632,1.0,6.91015625
775946240,1.0,6.90625
784334848,1.0,6.96875
792723456,1.0,6.71484375
801112064,1.0,6.84765625
809500672,1.0,7.07421875
817889280,0.99609375,7.25
826277888,1.0,6.875
834666496,1.0,6.90234375
843055104,0.99609375,7.05078125
851443712,1.0,6.77734375
859832320,1.0,7.046875
868220928,0.921875,6.67578125
876609536,0.9921875,7.015625
884998144,0.99609375,6.84375
893386752,0.99609375,7.12890625
901775360,0.984375,6.92578125
910163968,0.9921875,6.8984375
918552576,1.0,7.05859375
926941184,1.0,6.94921875
935329792,0.9921875,6.98828125
943718400,1.0,7.12109375
952107008,0.99609375,6.95703125
960495616,1.0,7.3046875
968884224,0.984375,6.60546875
977272832,0.99609375,6.7265625
985661440,0.99609375,7.01953125
994050048,1.0,6.625
1002438656,0.99609375,6.87109375
