eval/total_steps,standardized_return_mean,achievements_mean
4194304,6.1118044e-10,2.99609375
12582912,2.6193447e-10,3.07421875
20971520,2.0372681e-10,3.359375
29360128,1.3387762e-09,3.046875
37748736,7.2759576e-10,3.546875
46137344,1.1641532e-09,2.91796875
54525952,9.604264e-10,2.96875
62914560,0.0390625,2.98046875
71303168,0.41015625,4.22265625
79691776,0.77734375,6.015625
88080384,0.96484375,7.25390625
96468992,0.984375,8.625
104857600,1.0,8.50390625
113246208,0.9921875,8.0625
121634816,0.984375,7.64453125
130023424,1.0,8.890625
138412032,1.0,8.83984375
146800640,1.0,9.87890625
155189248,1.0,9.203125
163577856,0.99609375,8.8046875
171966464,0.99609375,9.05859375
180355072,0.9921875,8.87109375
188743680,1.0,9.41015625
197132288,0.99609375,10.078125
205520896,0.98046875,9.5390625
213909504,1.0,10.59765625
222298112,1.0,9.93359375
230686720,1.0,10.99609375
239075328,0.99609375,10.76953125
247463936,1.0,11.1015625
255852544,0.99609375,10.84375
264241152,0.9609375,9.71875
272629760,0.984375,10.9921875
281018368,0.98828125,11.7734375
289406976,1.0,10.4609375
297795584,0.99609375,10.8515625
306184192,0.99609375,11.15625
314572800,0.99609375,11.40625
322961408,0.9921875,11.5
331350016,0.99609375,11.9765625
339738624,1.0,11.67578125
348127232,0.99609375,11.55859375
356515840,0.99609375,11.51171875
364904448,1.0,11.28515625
373293056,1.0,11.2265625
381681664,0.984375,11.84765625
390070272,0.9921875,11.375
398458880,1.0,11.02734375
406847488,1.0,10.83984375
415236096,1.0,11.640625
423624704,1.0,11.359375
432013312,0.85546875,12.27734375
440401920,0.99609375,11.91796875
448790528,1.0,11.1328125
457179136,1.0,9.80859375
465567744,1.0,11.12890625
473956352,1.0,10.984375
482344960,1.0,10.94921875
490733568,0.99609375,11.83203125
499122176,0.99609375,11.67578125
507510784,1.0,10.91015625
515899392,1.0,11.06640625
524288000,0.99609375,11.39453125
532676608,1.0,11.2734375
541065216,0.99609375,10.953125
549453824,1.0,11.7109375
557842432,0.99609375,10.984375
566231040,1.0,11.61328125
574619648,1.0,11.6484375
583008256,1.0,11.61328125
591396864,1.0,10.2109375
599785472,1.0,10.703125
608174080,1.0,11.51953125
616562688,0.99609375,11.22265625
624951296,0.98828125,11.3125
633339904,1.0,11.640625
641728512,1.0,11.19140625
650117120,1.0,10.85546875
658505728,0.99609375,11.16796875
666894336,0.99609375,9.73046875
675282944,1.0,10.90234375
683671552,0.99609375,10.796875
692060160,1.0,10.33203125
700448768,1.0,11.0
708837376,0.99609375,9.88671875
717225984,0.99609375,10.734375
725614592,1.0,10.703125
734003200,1.0,10.859375
742391808,0.9921875,10.296875
750780416,1.0,10.34375
759169024,1.0,10.6875
767557632,0.99609375,9.25390625
775946240,0.99609375,10.95703125
784334848,1.0,9.39453125
792723456,1.0039062,9.4765625
801112064,1.0,10.56640625
809500672,1.0,9.5703125
817889280,1.0,10.3125
826277888,0.99609375,9.6015625
834666496,1.0,9.9375
843055104,1.0,10.19140625
851443712,0.9921875,9.0625
859832320,1.0,10.375
868220928,1.0,10.0078125
876609536,0.99609375,10.0078125
884998144,0.99609375,10.1484375
893386752,1.0,9.35546875
901775360,0.98828125,10.37109375
910163968,0.99609375,9.9453125
918552576,1.0,10.37109375
926941184,1.0,10.75
935329792,1.0,9.609375
943718400,0.99609375,9.0390625
952107008,1.0,9.01171875
960495616,1.0,10.23828125
968884224,0.99609375,9.9609375
977272832,1.0,9.7421875
985661440,1.0039062,10.09765625
994050048,0.99609375,9.62109375
1002438656,1.046875,9.36328125
