eval/total_steps,standardized_return_mean,achievements_mean
4194304,6.9849193e-10,3.70703125
25165824,2.910383e-10,3.15625
46137344,1.2223609e-09,3.265625
67108864,7.2759576e-10,2.75390625
88080384,5.529728e-10,3.68359375
109051904,-8.731149e-11,2.40625
130023424,2.0372681e-10,1.63671875
150994944,0.1328125,3.375
171966464,0.58984375,5.44140625
192937984,0.984375,7.9453125
213909504,0.9921875,8.62890625
234881024,0.98046875,7.45703125
255852544,0.99609375,8.89453125
276824064,0.171875,3.98046875
297795584,0.9921875,8.984375
318767104,0.9765625,9.03125
339738624,0.98828125,8.61328125
360710144,0.98828125,9.28125
381681664,0.9921875,9.4921875
402653184,0.98046875,10.22265625
423624704,1.0,10.3046875
444596224,1.0,9.63671875
465567744,0.98046875,11.3203125
486539264,0.99609375,11.984375
507510784,1.0,12.43359375
528482304,0.58984375,8.25390625
549453824,0.99609375,12.9609375
570425344,0.9921875,11.4921875
591396864,0.9921875,13.75390625
612368384,1.0,13.03125
633339904,1.0,13.15625
654311424,1.0117188,13.7109375
675282944,1.0039062,13.13671875
696254464,1.0507812,13.859375
717225984,1.4375,13.6328125
738197504,1.4023438,13.421875
759169024,1.6875,14.31640625
780140544,1.7226562,14.69140625
801112064,0.09375,3.54296875
822083584,1.484375,14.24609375
843055104,1.6445312,13.33203125
864026624,1.8945312,15.6953125
884998144,1.4921875,13.26953125
905969664,1.7695312,14.90234375
926941184,1.7773438,14.20703125
947912704,1.6914062,15.7109375
968884224,1.2617188,14.51171875
989855744,1.2773438,13.796875
