eval/total_steps,standardized_return_mean,achievements_mean
4194304,4.0745363e-10,2.1015625
12582912,4.0745363e-10,1.33984375
20971520,1.0186341e-09,1.46484375
29360128,4.947651e-10,0.87109375
37748736,9.0221874e-10,2.08984375
46137344,9.604264e-10,2.6015625
54525952,1.4551915e-09,3.4375
62914560,2.4447218e-09,2.76171875
71303168,0.75390625,6.046875
79691776,0.9765625,6.83984375
88080384,0.9453125,6.078125
96468992,0.9765625,6.78125
104857600,1.0,6.9453125
113246208,0.99609375,6.35546875
121634816,0.99609375,6.4375
130023424,0.99609375,6.43359375
138412032,0.99609375,6.80078125
146800640,0.9921875,6.984375
155189248,0.99609375,7.1875
163577856,1.0,8.140625
171966464,1.0,8.8203125
180355072,1.0,8.40625
188743680,1.0,8.7734375
197132288,1.0,7.3515625
205520896,0.99609375,9.1640625
213909504,0.99609375,7.25390625
222298112,0.9921875,6.67578125
230686720,1.0,7.30859375
239075328,1.0,7.50390625
247463936,1.0,8.30859375
255852544,1.0,8.60546875
264241152,1.0,9.2890625
272629760,1.6298145e-09,3.5234375
281018368,2.3283064e-09,4.13671875
289406976,1.0,8.703125
297795584,1.0,9.40234375
306184192,0.99609375,9.46484375
314572800,1.0,9.578125
322961408,0.99609375,8.69140625
331350016,0.9921875,10.17578125
339738624,0.98828125,7.98046875
348127232,1.0,9.9453125
356515840,0.98828125,10.28515625
364904448,0.984375,10.92578125
373293056,0.96875,11.05078125
381681664,1.0,12.1171875
390070272,0.89453125,11.453125
398458880,1.0,11.51953125
406847488,0.984375,10.8046875
415236096,0.99609375,11.359375
423624704,0.9765625,11.91015625
432013312,0.9921875,10.046875
440401920,1.0,12.7109375
448790528,0.99609375,11.8671875
457179136,0.99609375,11.234375
465567744,0.9921875,12.421875
473956352,0.91796875,10.8046875
482344960,1.0,9.41015625
490733568,1.0,11.75
499122176,0.99609375,12.5234375
507510784,0.25390625,4.6171875
515899392,0.99609375,9.234375
524288000,1.0,9.24609375
532676608,1.0,10.30859375
541065216,0.9765625,10.01171875
549453824,1.0,10.6875
557842432,1.0,10.06640625
566231040,1.1445312,11.21875
574619648,1.9765625,13.1328125
583008256,1.9804688,12.6640625
591396864,1.984375,13.15234375
599785472,1.984375,12.7578125
608174080,1.9648438,12.9140625
616562688,1.9921875,13.79296875
624951296,1.9882812,13.15625
633339904,1.984375,13.7109375
641728512,1.9765625,13.75
650117120,1.9804688,13.234375
658505728,1.9960938,13.38671875
666894336,1.9882812,13.37109375
675282944,0.51953125,4.6796875
683671552,1.96875,13.01953125
692060160,1.9804688,13.11328125
700448768,1.984375,13.125
708837376,1.0,11.75
717225984,1.984375,12.9296875
725614592,1.9882812,12.62890625
734003200,2.0,13.1875
742391808,1.9765625,12.2578125
750780416,1.9765625,12.7421875
759169024,1.984375,13.57421875
767557632,1.9921875,13.34375
775946240,1.9960938,13.85546875
784334848,1.9882812,13.8046875
792723456,1.9882812,13.40234375
801112064,2.0,13.65625
809500672,1.0585938,6.81640625
817889280,1.9921875,13.5703125
826277888,1.9765625,13.57421875
834666496,0.0234375,5.3828125
843055104,2.0,12.73046875
851443712,1.9882812,13.4140625
859832320,1.9921875,13.39453125
868220928,1.984375,13.9609375
876609536,1.9882812,13.5078125
884998144,1.9804688,13.4375
893386752,1.9921875,13.34375
901775360,2.0,13.40234375
910163968,1.9960938,13.609375
918552576,1.984375,13.04296875
926941184,1.9921875,13.23828125
935329792,1.9804688,13.34375
943718400,1.9726562,12.54296875
952107008,1.9960938,12.8984375
960495616,1.9804688,12.64453125
968884224,1.9960938,13.53515625
977272832,1.9921875,13.484375
985661440,1.9921875,12.78125
994050048,1.9921875,13.4609375
1002438656,1.984375,13.2421875
