eval/total_steps,standardized_return_mean,achievements_mean
4194304,1.2805685e-09,3.03515625
12582912,0.0039062505,2.0859375
20971520,1.1350494e-09,1.921875
29360128,7.566996e-10,2.39453125
37748736,9.604264e-10,2.22265625
46137344,7.2759576e-10,2.80078125
54525952,1.2223609e-09,2.921875
62914560,6.9849193e-10,2.17578125
71303168,6.693881e-10,3.47265625
79691776,7.858034e-10,3.5859375
88080384,1.2514647e-09,2.640625
96468992,7.2759576e-10,3.0546875
104857600,6.9849193e-10,2.47265625
113246208,7.566996e-10,2.6484375
121634816,7.858034e-10,3.16015625
130023424,6.4028427e-10,3.3671875
138412032,5.820766e-10,3.34765625
146800640,7.2759576e-10,3.3125
155189248,3.2014214e-10,2.765625
163577856,6.9849193e-10,3.3203125
171966464,2.0372681e-10,3.1015625
180355072,6.9849193e-10,3.11328125
188743680,6.4028427e-10,2.92578125
197132288,3.2014214e-10,3.37109375
205520896,8.440111e-10,2.97265625
213909504,1.7462298e-10,3.33984375
222298112,2.910383e-10,3.0390625
230686720,4.656613e-10,2.65625
239075328,3.4924597e-10,2.453125
247463936,3.4924597e-10,3.1484375
255852544,2.3283064e-10,3.1171875
264241152,1.0186341e-09,2.265625
272629760,1.2805685e-09,2.65625
281018368,1.717126e-09,3.8359375
289406976,1.8626451e-09,4.2421875
297795584,9.313226e-10,4.54296875
306184192,1.2805685e-09,4.84375
314572800,1.717126e-09,4.765625
322961408,1.7753337e-09,4.6015625
331350016,1.4551915e-09,3.69140625
339738624,1.6880222e-09,4.5703125
348127232,1.8044375e-09,4.65625
356515840,8.731149e-10,4.33203125
364904448,1.9499566e-09,4.27734375
373293056,1.4260877e-09,4.25390625
381681664,2.0372681e-09,4.62109375
390070272,2.066372e-09,4.58984375
398458880,1.8626451e-09,5.0625
406847488,1.0186341e-09,4.09375
415236096,7.858034e-10,4.828125
423624704,1.2514647e-09,4.91015625
432013312,1.1641532e-09,4.9140625
440401920,8.440111e-10,3.015625
448790528,2.2992026e-09,4.55078125
457179136,0.08203125,3.0
465567744,0.43359375,4.5625
473956352,0.81640625,6.1796875
482344960,0.98828125,8.3984375
490733568,0.9921875,8.98046875
499122176,0.98828125,8.66015625
507510784,1.0,7.91015625
515899392,0.99609375,7.61328125
524288000,0.5859375,5.62890625
532676608,1.0,7.47265625
541065216,1.0,8.5
549453824,1.0,7.359375
557842432,0.5703125,5.30078125
566231040,1.0,8.20703125
574619648,1.0,9.7578125
583008256,0.9921875,9.62109375
591396864,0.99609375,9.96875
599785472,0.99609375,10.3828125
608174080,1.0,10.015625
616562688,1.0,9.0859375
624951296,1.0,9.58203125
633339904,1.0,9.23046875
641728512,1.0,8.109375
650117120,1.0,8.296875
658505728,1.0,9.03515625
666894336,0.9921875,9.6796875
675282944,1.0,9.72265625
683671552,1.0,8.90625
692060160,0.99609375,8.33203125
700448768,1.0,10.40234375
708837376,1.0,10.03125
717225984,1.0,10.00390625
725614592,0.984375,9.30859375
734003200,0.9921875,10.109375
742391808,0.9765625,8.90625
750780416,0.984375,8.609375
759169024,0.98828125,9.53515625
767557632,1.0,10.62890625
775946240,0.99609375,9.16015625
784334848,0.984375,9.84765625
792723456,0.99609375,9.0859375
801112064,1.0,10.48828125
809500672,0.9921875,9.15234375
817889280,1.0,9.9453125
826277888,1.0,9.53515625
834666496,1.0,9.953125
843055104,1.0,9.6796875
851443712,1.0,9.203125
859832320,1.0,9.203125
868220928,1.0,10.2265625
876609536,1.0,9.6328125
884998144,0.99609375,8.36328125
893386752,0.99609375,8.7890625
901775360,1.0,8.19921875
910163968,1.0,10.30078125
918552576,1.0,10.3515625
926941184,0.9921875,9.69140625
935329792,1.0,11.66796875
943718400,0.98828125,10.2109375
952107008,0.99609375,10.04296875
960495616,1.0,10.55078125
968884224,1.0,10.7734375
977272832,0.99609375,9.6640625
985661440,1.0,9.6328125
994050048,1.0,10.67578125
1002438656,0.99609375,9.80859375
