eval/total_steps,standardized_return_mean,achievements_mean
4194304,0.0,1.3359375
12582912,5.820766e-11,0.9609375
20971520,1.1641532e-10,0.2734375
29360128,-8.731149e-11,1.29296875
37748736,3.2014214e-10,3.234375
46137344,5.820766e-11,2.4921875
54525952,2.910383e-10,2.96875
62914560,8.1490725e-10,4.0859375
71303168,1.193257e-09,3.91015625
79691776,-8.731149e-11,4.02734375
88080384,0.05078125,3.8984375
96468992,0.33203125,4.64453125
104857600,0.9296875,5.93359375
113246208,1.0,5.98046875
121634816,0.9921875,6.4609375
130023424,0.984375,6.375
138412032,1.0,6.30078125
146800640,1.0,6.0703125
155189248,1.0,5.62890625
163577856,1.0,6.4765625
171966464,1.0,5.484375
180355072,1.0,5.88671875
188743680,1.0,6.0390625
197132288,1.0,5.98828125
205520896,1.0,6.09375
213909504,1.0,6.21484375
222298112,1.0,6.00390625
230686720,1.0,5.85546875
239075328,1.0,6.296875
247463936,1.0,6.25
255852544,1.0,6.890625
264241152,1.0,6.53515625
272629760,1.0,6.390625
281018368,1.0,6.41796875
289406976,1.0,6.59375
297795584,0.89453125,6.33203125
306184192,1.0,6.26953125
314572800,1.0,6.44140625
322961408,1.0,6.37109375
331350016,0.9921875,6.1953125
339738624,1.0,7.15234375
348127232,0.8984375,6.04296875
356515840,1.0,6.44921875
364904448,1.0,6.3984375
373293056,0.99609375,6.3203125
381681664,0.99609375,6.328125
390070272,1.0,6.85546875
398458880,1.0,6.48828125
406847488,1.0,6.48046875
415236096,0.98828125,7.09375
423624704,1.0,6.4921875
432013312,1.0,6.85546875
440401920,1.0,6.94921875
448790528,1.0,6.7890625
457179136,1.0,6.5078125
465567744,1.0,6.49609375
473956352,0.6484375,5.2578125
482344960,1.0,6.89453125
490733568,1.0,6.47265625
499122176,1.0,6.77734375
507510784,0.99609375,7.05859375
515899392,1.0,6.82421875
524288000,0.99609375,7.3671875
532676608,0.03515625,3.140625
541065216,1.0,7.140625
549453824,0.99609375,6.80859375
557842432,1.0,7.2734375
566231040,1.0,7.35546875
574619648,1.0,6.9921875
583008256,1.0,7.41015625
591396864,1.0,7.15625
599785472,1.0,7.44921875
608174080,1.0,6.984375
616562688,1.0,7.109375
624951296,1.0,7.28515625
633339904,1.0,6.74609375
641728512,0.3515625,4.6484375
650117120,0.99609375,7.18359375
658505728,1.0,6.97265625
666894336,1.0,6.8671875
675282944,1.0,7.2734375
683671552,1.0,7.00390625
692060160,1.0,7.1171875
700448768,1.0,7.24609375
708837376,1.0,7.15625
717225984,1.0,7.1328125
725614592,0.72265625,6.59765625
734003200,1.0,6.6640625
742391808,1.0,7.2578125
750780416,1.0,7.21484375
759169024,1.0,7.11328125
767557632,1.0,7.45703125
775946240,1.0,7.1640625
784334848,1.0,7.3828125
792723456,1.0,6.9453125
801112064,1.0,7.28515625
809500672,1.0,7.36328125
817889280,0.765625,6.8203125
826277888,1.0,7.3671875
834666496,1.0,7.328125
843055104,1.0,7.125
851443712,0.99609375,7.25390625
859832320,1.0,7.3984375
868220928,1.0,7.20703125
876609536,1.0,7.05859375
884998144,1.0,7.06640625
893386752,1.0,7.078125
901775360,1.0,7.24609375
910163968,1.0,7.625
918552576,0.99609375,7.3125
926941184,1.0,7.01171875
935329792,1.0,7.44921875
943718400,1.0,7.4453125
952107008,1.0,7.51953125
960495616,1.0,7.46875
968884224,1.0,7.140625
977272832,1.0,7.41015625
985661440,1.0,7.42578125
994050048,1.0,7.31640625
1002438656,1.0,7.5703125
