eval/total_steps,standardized_return_mean,achievements_mean
4194304,2.0372681e-10,1.90234375
12582912,2.910383e-10,1.37109375
20971520,0.0039062505,2.26953125
29360128,6.9849193e-10,2.3828125
37748736,1.0768417e-09,2.71875
46137344,0.003906251,2.578125
54525952,0.00390625,2.53515625
62914560,0.0234375,3.203125
71303168,0.41015625,4.5859375
79691776,1.0,6.640625
88080384,1.0,6.39453125
96468992,1.0,6.80859375
104857600,0.91796875,6.984375
113246208,0.99609375,6.8046875
121634816,1.0,7.08984375
130023424,1.0,7.0
138412032,1.0,7.1171875
146800640,0.64453125,5.640625
155189248,1.0,6.66796875
163577856,0.99609375,7.390625
171966464,1.0,7.78515625
180355072,1.0,7.44921875
188743680,1.0,7.234375
197132288,1.0,7.5546875
205520896,1.0,7.62109375
213909504,1.0,7.4609375
222298112,0.99609375,7.2578125
230686720,1.0,7.35546875
239075328,1.0,7.30859375
247463936,1.0,7.234375
255852544,0.99609375,7.17578125
264241152,1.0,7.53125
272629760,1.0,7.21875
281018368,1.0,7.3046875
289406976,1.0,7.1015625
297795584,1.0,7.36328125
306184192,1.0,7.33984375
314572800,1.0,7.078125
322961408,0.046875,3.87890625
331350016,1.0,7.0078125
339738624,1.0,7.1953125
348127232,1.0,7.0390625
356515840,0.09375,3.59765625
364904448,0.98828125,7.0859375
373293056,0.99609375,7.21875
381681664,1.0,7.25
390070272,0.99609375,7.2109375
398458880,1.0,7.05859375
406847488,1.0,7.0234375
415236096,0.984375,7.17578125
423624704,1.0,6.44921875
432013312,1.0,6.24609375
440401920,1.0,7.25
448790528,1.0,6.96484375
457179136,1.0,6.20703125
465567744,1.0,7.07421875
473956352,1.0,6.71875
482344960,1.0,6.5625
490733568,0.99609375,6.62890625
499122176,1.0,6.58203125
507510784,1.0,6.0546875
515899392,1.0,6.546875
524288000,1.0,6.15625
532676608,1.0,6.24609375
541065216,1.0,6.140625
549453824,1.0,5.93359375
557842432,1.0,6.515625
566231040,1.0,5.91015625
574619648,1.0,6.20703125
583008256,0.99609375,6.51171875
591396864,1.0,6.73828125
599785472,1.0,6.56640625
608174080,1.0,6.39453125
616562688,1.0,6.44921875
624951296,1.0,6.73046875
633339904,1.0,6.8984375
641728512,1.0,6.90625
650117120,1.0,6.625
658505728,1.0,6.50390625
666894336,1.0,6.44921875
675282944,0.80859375,6.1015625
683671552,0.9921875,7.015625
692060160,0.9921875,7.03125
700448768,1.0,6.66796875
708837376,1.0,6.78515625
717225984,1.0,6.765625
725614592,1.0,6.73828125
734003200,1.0,6.7265625
742391808,1.0,6.99609375
750780416,0.99609375,6.62890625
759169024,1.0,6.72265625
767557632,1.0,6.703125
775946240,0.99609375,6.671875
784334848,1.0,6.70703125
792723456,1.0,6.703125
801112064,1.0,7.046875
809500672,1.0,7.296875
817889280,0.9921875,6.8125
826277888,1.0,7.25
834666496,1.0,7.38671875
843055104,1.0,7.171875
851443712,1.0,7.08984375
859832320,0.9765625,7.2734375
868220928,1.0,7.39453125
876609536,1.0,7.01953125
884998144,1.0,7.28515625
893386752,1.0,7.3671875
901775360,1.0,6.9453125
910163968,0.99609375,7.57421875
918552576,1.0,7.3515625
926941184,1.0,7.35546875
935329792,0.99609375,7.90234375
943718400,1.0,7.46875
952107008,1.0,7.2265625
960495616,1.0,7.390625
968884224,0.99609375,7.47265625
977272832,1.0,7.34375
985661440,0.98828125,6.93359375
994050048,1.0,7.3125
1002438656,1.0,7.4375
