eval/total_steps,standardized_return_mean,achievements_mean
4194304,6.693881e-10,2.34765625
25165824,5.529728e-10,1.5078125
46137344,0.875,6.4296875
67108864,0.984375,6.40625
88080384,0.9921875,7.609375
109051904,1.0,6.6875
130023424,0.9921875,6.875
150994944,1.0,7.7890625
171966464,0.99609375,7.16015625
192937984,1.0,6.97265625
213909504,0.984375,6.26171875
234881024,0.99609375,6.83984375
255852544,0.99609375,6.19140625
276824064,0.99609375,6.30859375
297795584,1.0,6.640625
318767104,0.99609375,7.21875
339738624,1.0,6.12109375
360710144,1.0,6.82421875
381681664,1.9492188,10.8046875
402653184,1.9570312,10.484375
423624704,1.9804688,10.5625
444596224,1.921875,10.59375
465567744,1.9492188,10.328125
486539264,1.984375,10.65234375
507510784,1.9726562,10.5546875
528482304,1.9648438,10.4453125
549453824,1.9570312,10.0390625
570425344,1.9765625,10.32421875
591396864,1.9960938,10.45703125
612368384,1.9804688,10.35546875
633339904,1.9375,9.78125
654311424,1.9726562,10.18359375
675282944,1.984375,9.984375
696254464,1.9726562,10.01171875
717225984,1.9882812,10.25390625
738197504,1.7734375,9.7578125
759169024,1.9960938,10.484375
780140544,1.9648438,10.08203125
801112064,1.9765625,10.359375
822083584,1.9921875,10.8359375
843055104,1.9921875,10.35546875
864026624,1.9960938,10.3203125
884998144,2.0,9.9609375
905969664,1.9882812,10.24609375
926941184,1.9804688,10.30078125
947912704,1.984375,10.3671875
968884224,1.9765625,10.51953125
989855744,1.9921875,10.34375
