eval/total_steps,standardized_return_mean,achievements_mean
4194304,4.0745363e-10,2.078125
12582912,5.529728e-10,1.90625
20971520,8.1490725e-10,1.65625
29360128,2.910383e-11,1.6484375
37748736,5.820766e-10,2.66796875
46137344,1.7462298e-10,2.37890625
54525952,2.6193447e-10,2.05859375
62914560,4.656613e-10,2.5234375
71303168,2.0372681e-10,2.17578125
79691776,2.910383e-11,1.41015625
88080384,0.0039062505,2.1640625
96468992,0.01171875,2.14453125
104857600,0.13671875,3.4921875
113246208,0.3828125,4.328125
121634816,0.6484375,5.515625
130023424,0.828125,5.20703125
138412032,0.96875,5.87890625
146800640,0.9921875,6.22265625
155189248,0.98828125,6.26171875
163577856,0.98046875,6.45703125
171966464,0.98828125,6.59765625
180355072,0.984375,6.93359375
188743680,0.99609375,7.03125
197132288,0.99609375,7.19140625
205520896,0.99609375,6.88671875
213909504,0.9921875,6.734375
222298112,0.8984375,6.5859375
230686720,0.99609375,6.75390625
239075328,0.99609375,6.5546875
247463936,0.99609375,7.11328125
255852544,0.9921875,6.609375
264241152,1.0,6.6015625
272629760,0.99609375,7.15234375
281018368,0.99609375,6.82421875
289406976,0.93359375,7.37109375
297795584,0.9921875,6.58203125
306184192,1.0,6.5703125
314572800,0.9921875,6.71484375
322961408,1.0,6.7578125
331350016,0.98828125,6.546875
339738624,0.9921875,6.359375
348127232,0.99609375,6.3671875
356515840,1.0,6.6328125
364904448,0.98046875,6.7578125
373293056,0.99609375,6.7265625
381681664,1.0,6.796875
390070272,0.9921875,6.55859375
398458880,0.98828125,7.2265625
406847488,0.9921875,6.71484375
415236096,0.9921875,6.60546875
423624704,1.0,6.6796875
432013312,1.0,6.69921875
440401920,1.0,6.60546875
448790528,0.9921875,6.6015625
457179136,0.99609375,6.59375
465567744,1.0,6.80078125
473956352,0.99609375,6.46484375
482344960,1.0,6.83984375
490733568,0.99609375,6.78125
499122176,1.0,6.79296875
507510784,0.99609375,6.58984375
515899392,0.9921875,6.828125
524288000,1.0,6.7421875
532676608,0.0039062505,2.92578125
541065216,0.11328125,3.03125
549453824,0.98046875,6.23046875
557842432,1.0,7.109375
566231040,0.99609375,6.90625
574619648,0.98828125,6.5546875
583008256,1.0,6.9453125
591396864,0.9921875,6.859375
599785472,1.0,6.859375
608174080,0.99609375,7.01171875
616562688,1.0,6.89453125
624951296,0.99609375,7.15234375
633339904,1.0,6.94921875
641728512,0.9921875,7.015625
650117120,0.99609375,6.7421875
658505728,1.0,6.984375
666894336,1.0,6.98828125
675282944,1.0,7.08203125
683671552,1.0,6.92578125
692060160,1.0,7.3515625
700448768,0.99609375,6.765625
708837376,1.0,6.9375
717225984,0.99609375,7.4921875
725614592,1.0,7.1796875
734003200,0.9921875,6.89453125
742391808,0.99609375,7.046875
750780416,0.99609375,6.73046875
759169024,0.99609375,7.12109375
767557632,1.0,7.21875
775946240,0.99609375,7.19921875
784334848,0.99609375,7.19921875
792723456,1.0,7.22265625
801112064,0.99609375,7.265625
809500672,0.984375,7.19140625
817889280,1.0,7.203125
826277888,0.99609375,7.22265625
834666496,1.0,6.9296875
843055104,0.99609375,7.07421875
851443712,1.0,6.6796875
859832320,0.99609375,7.15625
868220928,1.0,6.875
876609536,1.0,6.80078125
884998144,1.0,7.27734375
893386752,0.99609375,7.23046875
901775360,1.0,7.12890625
910163968,1.0,7.05078125
918552576,0.99609375,7.16015625
926941184,1.0,7.33984375
935329792,0.99609375,7.15625
943718400,1.0,7.4765625
952107008,1.0,6.6171875
960495616,1.0,6.828125
968884224,0.99609375,7.2734375
977272832,0.109375,1.7109375
985661440,1.0,6.69921875
994050048,0.99609375,6.90625
1002438656,0.99609375,7.26953125
