eval/total_steps,standardized_return_mean,achievements_mean
4194304,1.1641532e-10,3.6015625
25165824,1.4551915e-10,2.6796875
46137344,2.3283064e-10,1.5078125
67108864,-5.820766e-11,0.65234375
88080384,3.2014214e-10,1.61328125
109051904,2.910383e-10,1.65234375
130023424,3.783498e-10,1.99609375
150994944,0.0546875,5.015625
171966464,0.56640625,7.0
192937984,0.96484375,7.7109375
213909504,1.1679688,8.76953125
234881024,1.6484375,9.359375
255852544,1.7695312,9.52734375
276824064,1.828125,9.21484375
297795584,1.8789062,10.8359375
318767104,1.859375,11.1484375
339738624,1.8164062,10.1953125
360710144,1.9101562,11.94921875
381681664,1.8984375,11.76171875
402653184,1.90625,12.07421875
423624704,1.9179688,12.80078125
444596224,1.8671875,11.5625
465567744,1.9101562,11.17578125
486539264,1.9492188,13.546875
