eval/total_steps,standardized_return_mean,achievements_mean
4194304,9.0221874e-10,3.0234375
25165824,2.3283064e-10,0.3203125
46137344,2.6193447e-10,1.234375
67108864,1.7462298e-10,1.796875
88080384,-1.7462298e-10,3.0390625
109051904,-1.4551915e-10,2.4921875
130023424,-2.0372681e-10,2.73046875
150994944,2.6193447e-10,2.171875
171966464,1.7462298e-10,1.9609375
192937984,-1.7462298e-10,1.28515625
213909504,0.06640625,1.10546875
234881024,0.03125,0.60546875
255852544,0.06640625,0.7890625
276824064,0.0234375,1.296875
297795584,0.00390625,1.1171875
318767104,0.01953125,0.80078125
339738624,0.05859375,1.734375
360710144,0.02734375,1.52734375
381681664,0.01171875,1.078125
402653184,0.02734375,2.34765625
423624704,0.07421875,1.515625
444596224,0.4375,4.11328125
465567744,0.03125,1.9921875
486539264,1.3203125,7.47265625
