eval/total_steps,standardized_return_mean,achievements_mean
4194304,5.820766e-10,2.453125
25165824,7.566996e-10,2.078125
46137344,8.731149e-10,2.9140625
67108864,6.1118044e-10,2.98828125
88080384,-1.4551915e-10,4.17578125
109051904,0.0039062495,4.125
130023424,0.46875,6.796875
150994944,0.9140625,7.12890625
171966464,1.7734375,7.72265625
192937984,1.875,8.33203125
213909504,1.8828125,8.8203125
234881024,1.8554688,8.87890625
255852544,1.84375,8.33203125
276824064,1.8945312,8.6875
297795584,1.9453125,9.64453125
318767104,1.921875,10.41015625
339738624,1.9101562,10.0703125
360710144,1.9257812,9.74609375
381681664,1.90625,9.8125
402653184,1.953125,10.51171875
423624704,1.9335938,9.60546875
444596224,1.9492188,9.77734375
465567744,1.9296875,10.28125
486539264,1.9179688,9.87109375
