eval/total_steps,standardized_return_mean,achievements_mean
4194304,1.2805685e-09,3.36328125
25165824,1.4260877e-09,2.44921875
46137344,1.1059456e-09,2.89453125
67108864,9.895302e-10,4.0234375
88080384,8.440111e-10,4.2734375
109051904,-8.731149e-11,4.86328125
130023424,-5.529728e-10,3.625
150994944,2.3283064e-10,4.34375
171966464,0.85546875,6.3984375
192937984,1.2617188,8.64453125
213909504,1.8515625,8.84765625
234881024,1.8554688,9.26953125
255852544,1.9296875,9.23828125
276824064,1.9101562,9.265625
297795584,1.9296875,9.34765625
318767104,1.9296875,9.4765625
339738624,1.9609375,10.16796875
360710144,1.9804688,9.25390625
381681664,1.9570312,9.78125
402653184,1.9453125,10.21484375
423624704,1.8867188,10.34765625
444596224,1.8164062,10.12109375
465567744,1.9335938,10.9453125
486539264,1.8828125,10.16796875
