eval/total_steps,standardized_return_mean,achievements_mean
4194304,4.947651e-10,2.44140625
12582912,8.440111e-10,2.2109375
20971520,0.003906251,2.0
29360128,0.00390625,1.5703125
37748736,0.00390625,2.51171875
46137344,0.00390625,2.6015625
54525952,0.625,6.328125
62914560,1.1523438,7.7109375
71303168,1.5703125,7.7421875
79691776,1.6328125,7.99609375
88080384,1.8945312,9.04296875
96468992,1.9023438,9.203125
104857600,1.9257812,9.66796875
113246208,1.9257812,10.01171875
121634816,1.9453125,10.05859375
130023424,1.9453125,9.5
138412032,1.9179688,10.19921875
146800640,1.9453125,9.93359375
155189248,0.7890625,7.08203125
163577856,1.9023438,9.22265625
171966464,1.9453125,11.14453125
180355072,1.9882812,11.35546875
188743680,1.625,8.61328125
197132288,1.9570312,10.93359375
205520896,1.9609375,11.37109375
213909504,1.9804688,10.984375
222298112,1.9648438,11.1015625
230686720,1.9570312,11.3046875
239075328,1.9492188,11.984375
247463936,1.9492188,11.66796875
255852544,1.984375,12.390625
264241152,1.984375,11.16796875
272629760,1.9609375,10.99609375
281018368,1.9804688,9.28125
289406976,1.9609375,10.82421875
297795584,0.3984375,5.3671875
306184192,1.7695312,8.82421875
314572800,1.8984375,9.66796875
322961408,1.9414062,10.79296875
331350016,1.9765625,10.71484375
339738624,1.96875,10.7578125
348127232,1.9609375,10.59765625
356515840,1.9921875,11.23046875
364904448,1.9882812,11.3125
373293056,1.9921875,11.27734375
381681664,1.9882812,11.52734375
390070272,0.67578125,8.1640625
398458880,1.9453125,9.98046875
406847488,1.9765625,12.46484375
415236096,2.0,12.38671875
423624704,1.9804688,12.89453125
432013312,1.9921875,12.19140625
440401920,1.9648438,11.16796875
448790528,1.9921875,12.99609375
457179136,2.0,13.07421875
465567744,1.984375,12.625
473956352,1.9882812,12.1484375
482344960,1.9882812,13.14453125
490733568,2.0,13.1796875
499122176,1.9765625,13.453125
