eval/total_steps,standardized_return_mean,achievements_mean
4194304,6.1118044e-10,2.296875
25165824,6.693881e-10,1.390625
46137344,4.0745363e-10,1.77734375
67108864,8.731149e-11,1.94140625
88080384,2.3283064e-10,3.015625
109051904,-8.731149e-11,3.17578125
130023424,0.0039062498,3.421875
150994944,0.109375,3.453125
171966464,1.6289062,7.01171875
192937984,1.828125,7.7578125
213909504,1.8242188,7.83203125
234881024,1.5507812,6.9609375
255852544,1.7539062,7.5078125
276824064,1.5273438,7.14453125
297795584,1.890625,8.03515625
318767104,1.8671875,7.79296875
339738624,1.921875,7.6875
360710144,1.8515625,7.8125
381681664,1.8710938,7.8359375
402653184,1.90625,8.62890625
423624704,1.8984375,8.078125
444596224,1.8554688,8.03515625
465567744,1.8398438,8.50390625
486539264,1.8710938,8.04296875
