eval/total_steps,standardized_return_mean,achievements_mean
4194304,1.7462298e-10,3.43359375
25165824,0.0,0.97265625
46137344,-8.731149e-11,0.140625
67108864,0.0,0.046875
88080384,2.0372681e-10,1.11328125
109051904,4.3655746e-10,0.453125
130023424,-1.4551915e-10,0.8359375
150994944,4.3655746e-10,2.16796875
171966464,0.35546875,5.37890625
192937984,0.9453125,7.23046875
213909504,1.0703125,7.734375
234881024,1.5820312,8.015625
255852544,0.265625,2.80859375
276824064,0.30078125,3.90234375
297795584,1.59375,8.65234375
318767104,1.7070312,9.203125
339738624,1.4179688,7.60546875
360710144,1.4375,7.59765625
381681664,1.625,8.9296875
402653184,0.87109375,5.578125
423624704,1.7265625,9.28125
444596224,1.5585938,8.98828125
465567744,1.5273438,8.53125
486539264,1.5820312,10.71484375
