eval/total_steps,standardized_return_mean,achievements_mean
4194304,0.0078125,3.4921875
25165824,8.731149e-11,2.21484375
46137344,9.895302e-10,2.35546875
67108864,2.3283064e-10,3.78125
88080384,6.693881e-10,4.140625
109051904,-1.6880222e-09,4.3203125
130023424,-2.6193447e-10,3.3828125
150994944,0.0078125,4.11328125
171966464,0.828125,6.09375
192937984,1.1796875,8.1796875
213909504,1.8164062,8.52734375
234881024,1.875,9.70703125
255852544,1.875,8.9296875
276824064,1.8789062,8.73828125
297795584,1.921875,8.96875
318767104,1.90625,9.0859375
339738624,1.9375,10.03515625
360710144,1.9257812,9.13671875
381681664,1.84375,10.0625
402653184,1.6484375,9.42578125
423624704,1.859375,10.4765625
444596224,1.7773438,10.38671875
465567744,1.9179688,10.84375
486539264,1.8828125,10.1640625
