eval/total_steps,standardized_return_mean,achievements_mean
4194304,7.2759576e-10,1.8359375
25165824,5.2386895e-10,2.47265625
46137344,3.4924597e-10,2.5546875
67108864,2.910383e-10,2.86328125
88080384,-4.656613e-10,3.98828125
109051904,0.003906249,3.75390625
130023424,0.30078125,6.40625
150994944,0.703125,6.59375
171966464,1.0664062,6.21875
192937984,1.2539062,7.91015625
213909504,1.1992188,8.05859375
234881024,0.80859375,7.55859375
255852544,1.1992188,7.1015625
276824064,1.5976562,8.15625
297795584,1.3789062,9.484375
318767104,0.51953125,8.6875
339738624,1.8320312,9.86328125
360710144,1.8203125,9.26953125
381681664,1.1914062,9.375
402653184,1.7578125,9.4375
423624704,1.4296875,11.1484375
444596224,1.8164062,10.69140625
465567744,1.859375,11.8359375
486539264,1.9023438,10.88671875
