eval/total_steps,standardized_return_mean,achievements_mean
4194304,7.2759576e-10,3.140625
12582912,0.00390625,4.03125
20971520,7.858034e-10,3.66796875
29360128,0.0039062505,3.15234375
37748736,2.6193447e-10,2.4453125
46137344,1.1059456e-09,3.7890625
54525952,0.0078125,5.59765625
62914560,0.41015625,6.99609375
71303168,0.90234375,7.41015625
79691776,0.96875,8.76171875
88080384,0.19140625,6.0234375
96468992,1.0039062,8.5703125
104857600,0.875,7.8515625
113246208,0.94140625,9.6015625
121634816,1.0429688,9.765625
130023424,1.21875,10.91796875
138412032,1.0039062,10.3125
146800640,1.1132812,10.87109375
155189248,1.3164062,11.76953125
163577856,0.8046875,10.26953125
171966464,1.4375,11.984375
180355072,1.4023438,11.59375
188743680,1.4492188,13.30859375
197132288,1.5976562,13.3046875
205520896,1.4335938,9.63671875
213909504,1.1328125,12.3359375
222298112,1.5234375,13.1875
230686720,1.625,13.1875
239075328,1.6523438,12.6640625
247463936,1.7304688,13.83203125
255852544,1.7695312,12.87890625
264241152,1.6992188,14.00390625
272629760,1.7070312,14.16015625
281018368,1.734375,13.21484375
289406976,1.8007812,12.9296875
297795584,1.78125,13.8203125
306184192,1.8085938,13.50390625
314572800,1.828125,14.97265625
322961408,1.875,14.36328125
331350016,1.3515625,12.8515625
339738624,1.7539062,14.37109375
348127232,1.8554688,15.1484375
356515840,1.8945312,15.46875
364904448,1.8867188,15.296875
373293056,1.7695312,13.44140625
381681664,1.8710938,14.40234375
390070272,1.7539062,14.41015625
398458880,1.7460938,14.08984375
406847488,1.7929688,13.51171875
415236096,1.828125,15.0859375
423624704,1.875,14.5625
432013312,1.9375,14.6875
440401920,1.9023438,15.6640625
448790528,1.9257812,14.51171875
457179136,1.8398438,13.046875
465567744,1.8554688,14.55859375
473956352,1.8164062,12.984375
482344960,1.8554688,14.9765625
490733568,1.8515625,13.59375
499122176,1.9453125,15.55859375
