eval/total_steps,standardized_return_mean,achievements_mean
4194304,1.7462298e-10,3.4921875
25165824,1.7462298e-10,2.43359375
46137344,6.1118044e-10,1.109375
67108864,4.3655746e-10,1.08203125
88080384,3.4924597e-10,1.7890625
109051904,6.9849193e-10,2.1640625
130023424,-2.0372681e-10,2.15625
150994944,0.003906253,4.5078125
171966464,0.3125,6.0
192937984,0.98828125,7.6328125
213909504,1.203125,8.30859375
234881024,1.7304688,8.8359375
255852544,1.6835938,8.828125
276824064,1.8125,8.72265625
297795584,1.8476562,9.546875
318767104,1.8710938,9.62109375
339738624,1.8867188,9.40625
360710144,1.9257812,10.08203125
381681664,1.953125,9.8046875
402653184,1.8984375,9.8046875
423624704,1.9492188,9.5703125
444596224,1.90625,9.53125
465567744,1.9257812,10.35546875
486539264,1.9375,10.51953125
