eval/total_steps,standardized_return_mean,achievements_mean
4194304,5.2386895e-10,1.54296875
12582912,6.9849193e-10,2.86328125
20971520,4.3655746e-10,1.890625
29360128,1.0768417e-09,2.2109375
37748736,9.895302e-10,1.78515625
46137344,1.4260877e-09,2.53515625
54525952,7.858034e-10,1.83203125
62914560,1.193257e-09,2.73828125
71303168,1.1059456e-09,2.7109375
79691776,0.09765625,1.58203125
88080384,0.34375,1.3671875
96468992,0.4453125,1.25
104857600,0.5625,1.20703125
113246208,0.609375,1.19921875
121634816,0.70703125,1.421875
130023424,0.73828125,1.46875
138412032,0.76953125,1.9140625
146800640,0.84375,2.20703125
155189248,0.859375,2.4921875
163577856,0.875,2.5390625
171966464,0.87890625,2.5234375
180355072,0.89453125,2.54296875
188743680,0.94140625,2.859375
197132288,0.890625,2.46484375
205520896,0.91015625,2.625
213909504,0.875,2.53125
222298112,0.91015625,2.22265625
230686720,0.921875,2.3125
239075328,0.9296875,2.078125
247463936,0.91015625,2.484375
255852544,0.92578125,2.35546875
264241152,0.9453125,2.49609375
272629760,0.93359375,2.6953125
281018368,0.90234375,2.34765625
289406976,0.95703125,2.42578125
297795584,0.9140625,2.65625
306184192,0.95703125,2.66796875
314572800,0.9375,2.60546875
322961408,0.97265625,2.76171875
331350016,0.9453125,2.81640625
339738624,0.95703125,2.6796875
348127232,0.95703125,2.98046875
356515840,0.95703125,3.0703125
364904448,0.9765625,3.12109375
373293056,0.9140625,2.875
381681664,0.97265625,3.21484375
390070272,0.96484375,3.3515625
398458880,0.9765625,3.171875
406847488,0.9453125,3.0234375
415236096,0.95703125,3.0234375
423624704,0.98828125,2.7265625
432013312,0.9609375,2.953125
440401920,0.9609375,3.2734375
448790528,0.9609375,3.328125
457179136,0.953125,2.96484375
465567744,0.98046875,3.41796875
473956352,0.96875,3.33203125
482344960,0.953125,3.2265625
490733568,0.97265625,3.08984375
499122176,0.9453125,3.28125
