eval/total_steps,standardized_return_mean,achievements_mean
4194304,4.947651e-10,1.83203125
25165824,-8.731149e-11,1.12109375
46137344,5.820766e-11,1.2734375
67108864,-2.910383e-11,1.4375
88080384,2.0372681e-10,2.93359375
109051904,-2.0372681e-10,2.61328125
130023424,-5.820766e-11,2.828125
150994944,0.0078125,2.4140625
171966464,0.0078125,1.36328125
192937984,0.03515625,1.41796875
213909504,0.03125,1.1640625
234881024,2.0372681e-10,0.69921875
255852544,2.6193447e-10,0.5
276824064,-2.910383e-11,0.6953125
297795584,0.54296875,3.4140625
318767104,6.9849193e-10,0.28125
339738624,1.6054688,6.640625
360710144,0.6796875,3.296875
381681664,-5.820766e-11,0.27734375
402653184,2.3283064e-10,0.5546875
423624704,1.2734375,6.55859375
444596224,1.5429688,7.296875
465567744,1.6367188,8.61328125
486539264,1.546875,7.484375
