eval/total_steps,standardized_return_mean,achievements_mean
4194304,9.895302e-10,2.7890625
12582912,2.3283064e-10,1.8125
20971520,1.4551915e-10,2.24609375
29360128,4.0745363e-10,3.234375
37748736,0.0,3.9296875
46137344,4.0745363e-10,4.31640625
54525952,4.656613e-10,4.30078125
62914560,3.2014214e-10,4.42578125
71303168,6.693881e-10,6.23046875
79691776,0.046875,5.30078125
88080384,0.015625,5.26171875
96468992,0.35546875,7.31640625
104857600,0.8515625,8.234375
113246208,0.890625,7.25
121634816,0.9765625,7.78515625
130023424,0.9296875,8.41015625
138412032,0.99609375,8.85546875
146800640,0.96484375,8.6796875
155189248,0.76171875,8.0703125
163577856,1.0195312,9.765625
171966464,1.0820312,11.1640625
180355072,1.140625,10.6953125
188743680,1.1523438,10.2421875
197132288,1.3125,9.59765625
205520896,1.4023438,11.8359375
213909504,1.25,10.2109375
222298112,1.28125,10.81640625
230686720,1.2851562,10.61328125
239075328,1.3125,10.13671875
247463936,1.140625,10.796875
255852544,1.2226562,11.51953125
264241152,0.76171875,8.67578125
272629760,0.76171875,8.69921875
281018368,1.3515625,11.921875
289406976,1.0195312,10.640625
297795584,1.5234375,12.4921875
306184192,1.0976562,9.84765625
314572800,0.625,9.09375
322961408,1.2617188,10.43359375
331350016,0.72265625,8.6328125
339738624,1.0976562,10.3671875
348127232,1.25,11.51171875
356515840,1.3085938,11.41015625
364904448,1.6171875,12.9140625
373293056,1.2382812,11.9765625
381681664,1.4492188,12.3671875
390070272,1.4804688,11.70703125
398458880,1.1640625,11.44921875
406847488,1.4375,12.2890625
415236096,1.78125,14.58203125
423624704,1.3554688,12.421875
432013312,1.59375,12.3046875
440401920,1.2890625,11.50390625
448790528,1.5195312,12.140625
457179136,1.4609375,12.58203125
465567744,1.625,13.1640625
473956352,1.5742188,12.39453125
482344960,1.734375,14.7578125
490733568,1.6210938,13.1796875
499122176,1.5859375,11.890625
