eval/total_steps,standardized_return_mean,achievements_mean
4194304,3.4924597e-10,2.59375
12582912,4.656613e-10,2.48046875
20971520,0.0039062505,3.296875
29360128,0.015625,3.39453125
37748736,0.26171875,3.19921875
46137344,0.4140625,3.06640625
54525952,0.4296875,2.57421875
62914560,0.73046875,2.73828125
71303168,0.72265625,2.4765625
79691776,0.7890625,2.50390625
88080384,0.76171875,2.453125
96468992,0.72265625,2.12890625
104857600,0.859375,2.68359375
113246208,0.7890625,2.890625
121634816,0.8125,3.0859375
130023424,0.82421875,2.75
138412032,0.79296875,2.90234375
146800640,0.8515625,2.3671875
155189248,0.78515625,2.4921875
163577856,0.83203125,2.84765625
171966464,0.8203125,2.91796875
180355072,0.8359375,2.9296875
188743680,0.8125,2.50390625
197132288,0.8203125,2.796875
205520896,0.828125,4.17578125
213909504,0.83203125,3.4296875
222298112,0.84765625,3.88671875
230686720,0.8515625,3.76171875
239075328,0.78125,4.07421875
247463936,0.84375,4.6015625
255852544,0.82421875,4.7109375
264241152,0.875,3.9921875
272629760,0.83203125,4.609375
281018368,0.88671875,4.671875
289406976,0.91015625,4.1796875
297795584,0.9296875,4.51171875
306184192,0.92578125,4.66015625
314572800,0.94921875,4.56640625
322961408,0.95703125,5.13671875
331350016,0.94140625,4.9453125
339738624,0.94921875,5.0390625
348127232,0.96484375,5.25
356515840,0.95703125,5.828125
364904448,0.97265625,5.32421875
373293056,0.94921875,6.01171875
381681664,0.9375,5.27734375
390070272,0.96484375,6.140625
398458880,0.9609375,5.51171875
406847488,0.953125,5.8515625
415236096,0.94921875,6.0703125
423624704,0.95703125,6.01171875
432013312,0.94140625,6.3671875
440401920,0.96484375,5.90625
448790528,0.94140625,5.765625
457179136,0.9765625,6.1171875
465567744,0.95703125,6.203125
473956352,0.95703125,5.890625
482344960,0.98046875,6.55078125
490733568,0.9609375,6.54296875
499122176,0.97265625,6.4140625
