eval/total_steps,standardized_return_mean,achievements_mean
4194304,6.9849193e-10,2.30078125
12582912,4.0745363e-10,3.16796875
20971520,0.01171875,2.6015625
29360128,0.0390625,4.078125
37748736,0.1328125,5.5546875
46137344,0.265625,5.6328125
54525952,0.08203125,3.01953125
62914560,0.359375,5.77734375
71303168,0.46875,6.47265625
79691776,0.44921875,5.5546875
88080384,0.53515625,6.9453125
96468992,0.54296875,6.52734375
104857600,0.58203125,7.50390625
113246208,0.71875,7.40625
121634816,1.3320312,8.47265625
130023424,1.4414062,9.546875
138412032,1.6914062,10.0625
146800640,1.6953125,9.9296875
155189248,1.5703125,9.9453125
163577856,1.6679688,9.8984375
171966464,1.8125,11.12109375
180355072,1.3867188,8.48046875
188743680,1.734375,10.1640625
197132288,1.6835938,9.12109375
205520896,1.78125,9.421875
213909504,1.796875,11.03515625
222298112,1.7773438,10.19140625
230686720,1.7929688,9.8984375
239075328,1.7734375,10.390625
247463936,1.75,9.1484375
255852544,1.859375,10.01171875
264241152,1.8125,10.0703125
272629760,1.84375,9.7890625
281018368,1.8632812,10.38671875
289406976,1.796875,9.90625
297795584,1.859375,10.36328125
306184192,1.8867188,10.46875
314572800,1.9257812,10.3984375
322961408,1.8242188,10.14453125
331350016,1.8320312,10.234375
339738624,1.8828125,10.4375
348127232,1.8945312,9.9296875
356515840,1.9414062,10.49609375
364904448,1.7265625,9.1015625
373293056,1.9296875,11.06640625
381681664,1.9296875,10.47265625
390070272,1.8945312,9.88671875
398458880,1.890625,9.28125
406847488,1.9609375,11.109375
415236096,1.953125,11.5625
423624704,1.9453125,10.90234375
432013312,1.9492188,11.15234375
440401920,1.921875,10.7265625
448790528,1.9375,10.73828125
457179136,1.953125,10.7578125
465567744,1.9726562,10.84375
473956352,1.9765625,10.4921875
482344960,1.9453125,10.11328125
490733568,1.9765625,10.83203125
499122176,1.9765625,10.86328125
