eval/total_steps,standardized_return_mean,achievements_mean
4194304,8.1490725e-10,2.2421875
12582912,1.4551915e-10,2.453125
20971520,0.0,2.05859375
29360128,2.910383e-11,3.26171875
37748736,0.0,4.70703125
46137344,0.01171875,5.02734375
54525952,0.02734375,5.42578125
62914560,0.0703125,6.94921875
71303168,0.12890625,6.02734375
79691776,0.875,7.8828125
88080384,0.98828125,7.296875
96468992,1.0117188,7.90625
104857600,0.92578125,9.38671875
113246208,1.0585938,10.30859375
121634816,1.1367188,10.73046875
130023424,0.75,8.51953125
138412032,1.21875,9.7734375
146800640,1.3710938,10.4921875
155189248,1.2070312,9.88671875
163577856,1.3242188,10.27734375
171966464,1.4335938,11.91015625
180355072,1.4804688,12.44921875
188743680,0.62109375,8.12890625
197132288,1.5234375,11.09765625
205520896,1.5625,13.05859375
213909504,1.125,10.60546875
222298112,1.4726562,12.01953125
230686720,1.6054688,13.05859375
239075328,1.6289062,13.76953125
247463936,1.5664062,12.8984375
255852544,1.6132812,13.5703125
264241152,1.5078125,13.05859375
272629760,1.4726562,11.796875
281018368,1.640625,12.89453125
289406976,1.609375,14.00390625
297795584,1.7382812,14.2109375
306184192,1.6054688,13.3046875
314572800,1.546875,11.97265625
322961408,1.6328125,12.62109375
331350016,1.6171875,13.39453125
339738624,1.6992188,14.00390625
348127232,1.609375,12.7109375
356515840,1.6445312,13.26171875
364904448,1.7070312,13.8046875
373293056,1.6796875,12.5703125
381681664,1.6484375,13.13671875
390070272,1.5976562,12.7890625
398458880,1.75,14.1875
406847488,1.6835938,12.98046875
415236096,1.7148438,12.98828125
423624704,1.7890625,13.71875
432013312,1.6679688,12.34765625
440401920,1.4882812,11.8046875
448790528,1.6953125,13.5390625
457179136,1.7734375,14.18359375
465567744,1.7539062,13.8984375
473956352,1.09375,10.15234375
482344960,1.7226562,12.88671875
490733568,1.796875,14.828125
499122176,1.8046875,14.81640625
