eval/total_steps,standardized_return_mean,achievements_mean
4194304,2.3283064e-10,3.4609375
25165824,1.4551915e-10,1.48828125
46137344,2.0372681e-10,0.3359375
67108864,2.910383e-11,0.4453125
88080384,2.910383e-10,1.59375
109051904,5.2386895e-10,1.8125
130023424,2.910383e-11,1.453125
150994944,1.3969839e-09,3.24609375
171966464,0.38671875,6.08203125
192937984,0.94140625,7.55859375
213909504,1.2148438,8.140625
234881024,1.7304688,8.53125
255852544,1.6054688,8.3828125
276824064,1.8242188,8.48828125
297795584,1.8554688,9.44140625
318767104,1.8710938,9.3515625
339738624,1.8046875,8.875
360710144,1.9375,9.703125
381681664,1.8945312,9.30078125
402653184,1.9257812,9.51171875
423624704,1.8789062,9.0703125
444596224,1.921875,9.4921875
465567744,1.8554688,9.30078125
486539264,1.9609375,10.25390625
