eval/total_steps,standardized_return_mean,achievements_mean
4194304,2.6193447e-10,0.8125
12582912,1.1641532e-10,1.00390625
20971520,0.0,0.97265625
29360128,0.0,0.99609375
37748736,0.0,1.0078125
46137344,0.0,1.00390625
54525952,0.0,0.73828125
62914560,0.0,0.328125
71303168,0.0,0.9375
79691776,5.820766e-11,1.3046875
88080384,5.820766e-11,0.41796875
96468992,-2.3283064e-10,1.1796875
104857600,0.0,2.171875
113246208,1.7462298e-10,2.203125
121634816,8.731149e-11,2.70703125
130023424,1.4551915e-10,2.703125
138412032,8.731149e-11,2.8828125
146800640,-2.910383e-11,2.79296875
155189248,-6.9849193e-10,2.734375
163577856,-8.731149e-11,3.25
171966464,0.0039062498,3.0625
180355072,-1.4551915e-10,2.98828125
188743680,1.1641532e-10,2.4765625
197132288,1.7462298e-10,3.05078125
205520896,-2.910383e-11,2.46484375
213909504,-2.6193447e-10,2.4921875
222298112,-8.731149e-11,2.23828125
230686720,2.3283064e-10,1.86328125
239075328,5.820766e-11,2.26953125
247463936,-6.4028427e-10,2.32421875
255852544,5.820766e-11,2.15234375
264241152,-3.783498e-10,2.24609375
272629760,8.731149e-11,2.125
281018368,-3.4924597e-10,2.38671875
289406976,2.0372681e-10,2.0546875
297795584,-4.947651e-10,2.41015625
306184192,3.2014214e-10,2.265625
314572800,-1.1641532e-10,2.75
322961408,2.3283064e-10,2.3046875
331350016,-2.910383e-11,2.1640625
339738624,3.2014214e-10,2.2421875
348127232,1.7462298e-10,2.16015625
356515840,8.731149e-11,2.34375
364904448,-1.4551915e-10,2.46875
373293056,-4.947651e-10,2.38671875
381681664,-1.1641532e-10,2.5234375
390070272,2.910383e-11,2.4453125
398458880,-2.910383e-10,2.6953125
406847488,-5.820766e-11,2.55078125
415236096,5.820766e-11,2.46875
423624704,1.4551915e-10,2.265625
432013312,4.656613e-10,2.45703125
440401920,2.910383e-11,2.41015625
448790528,0.0039062498,2.58203125
457179136,4.947651e-10,2.6796875
465567744,-2.910383e-11,2.609375
473956352,1.1641532e-10,2.29296875
482344960,2.3283064e-10,2.38671875
490733568,2.910383e-11,3.19921875
499122176,-2.0372681e-10,2.36328125
