eval/total_steps,standardized_return_mean,achievements_mean
4194304,1.2805685e-09,2.70703125
12582912,7.858034e-10,2.7578125
20971520,1.4551915e-10,2.8046875
29360128,5.2386895e-10,2.9765625
37748736,6.4028427e-10,2.765625
46137344,0.003906251,2.39453125
54525952,0.02734375,2.55078125
62914560,0.08203125,2.79296875
71303168,0.13671875,3.50390625
79691776,0.28515625,3.296875
88080384,0.4765625,3.546875
96468992,0.625,3.82421875
104857600,0.7734375,4.02734375
113246208,0.80859375,4.42578125
121634816,0.875,4.7109375
130023424,0.95703125,4.62890625
138412032,0.9375,4.6015625
146800640,0.95703125,5.19140625
155189248,0.9375,5.34765625
163577856,0.93359375,5.19140625
171966464,0.97265625,5.1328125
180355072,0.92578125,5.15234375
188743680,0.94921875,5.31640625
197132288,0.93359375,4.90234375
205520896,1.4179688,5.90625
213909504,1.7460938,7.58984375
222298112,1.828125,8.2265625
230686720,1.8828125,8.5234375
239075328,1.8476562,8.734375
247463936,1.8671875,8.578125
255852544,1.8867188,8.87109375
264241152,1.8789062,8.578125
272629760,1.8789062,9.53125
281018368,1.9335938,9.36328125
289406976,1.9101562,9.515625
297795584,1.890625,9.67578125
306184192,1.9140625,9.96875
314572800,1.9101562,9.6875
322961408,1.8867188,9.578125
331350016,1.8867188,9.21484375
339738624,1.9023438,9.63671875
348127232,1.8867188,9.40234375
356515840,1.9335938,10.15234375
364904448,1.9179688,10.23828125
373293056,1.9023438,10.4375
381681664,1.8671875,10.65625
390070272,1.953125,10.921875
398458880,1.9140625,10.26953125
406847488,1.8867188,10.703125
415236096,1.8789062,10.69140625
423624704,1.921875,10.69140625
432013312,1.875,10.46484375
440401920,1.8945312,10.37890625
448790528,1.8867188,10.48828125
457179136,1.90625,10.55078125
465567744,1.9257812,10.58984375
473956352,1.9140625,10.703125
482344960,1.9140625,10.6171875
490733568,1.90625,11.07421875
499122176,1.9179688,10.9765625
