eval/total_steps,standardized_return_mean,achievements_mean
4194304,8.1490725e-10,2.57421875
25165824,1.1059456e-09,1.890625
46137344,5.529728e-10,2.42578125
67108864,6.1118044e-10,2.8203125
88080384,-5.820766e-11,3.78515625
109051904,0.0039062498,3.56640625
130023424,0.42578125,6.63671875
150994944,0.7890625,6.66796875
171966464,1.7929688,7.75
192937984,1.8671875,8.1796875
213909504,1.8359375,8.40234375
234881024,1.859375,8.61328125
255852544,1.9179688,8.234375
276824064,1.8671875,8.546875
297795584,1.9179688,8.83203125
318767104,1.9648438,9.27734375
339738624,1.9296875,8.75390625
360710144,1.921875,8.9140625
381681664,1.921875,8.734375
402653184,1.9609375,9.875
423624704,1.9140625,8.80859375
444596224,1.9101562,9.15625
465567744,1.9414062,9.1796875
486539264,1.90625,8.890625
