eval/total_steps,standardized_return_mean,achievements_mean
4194304,1.7462298e-10,1.22265625
12582912,-2.910383e-11,1.1640625
20971520,2.0372681e-10,1.1015625
29360128,5.820766e-11,1.01171875
37748736,2.0372681e-10,1.078125
46137344,0.0,1.05078125
54525952,5.820766e-11,0.1953125
62914560,0.0,0.56640625
71303168,5.820766e-11,0.78125
79691776,0.0,0.1640625
88080384,0.0,0.1171875
96468992,0.0,0.26953125
104857600,0.0,0.42578125
113246208,0.0,0.49609375
121634816,4.3655746e-10,1.0078125
130023424,0.0,1.15234375
138412032,0.0,1.703125
146800640,2.3283064e-10,2.12109375
155189248,2.6193447e-10,1.73828125
163577856,1.4551915e-10,2.078125
171966464,8.731149e-11,2.2421875
180355072,1.7462298e-10,1.89453125
188743680,0.00390625,2.42578125
197132288,0.015625,1.83984375
205520896,0.0625,1.9140625
213909504,0.109375,2.2578125
222298112,0.171875,2.04296875
230686720,0.3046875,2.26953125
239075328,0.3203125,2.41015625
247463936,0.29296875,2.49609375
255852544,0.5,2.734375
264241152,0.50390625,2.68359375
272629760,0.484375,3.8125
281018368,0.6015625,2.91015625
289406976,0.59765625,3.515625
297795584,0.703125,3.37890625
306184192,0.66015625,3.74609375
314572800,0.7734375,3.67578125
322961408,0.7890625,3.8671875
331350016,0.69921875,3.8359375
339738624,0.828125,4.1015625
348127232,0.796875,4.18359375
356515840,0.765625,4.078125
364904448,0.81640625,3.75
373293056,0.8203125,4.08203125
381681664,0.83203125,4.05078125
390070272,0.8359375,4.16796875
398458880,0.84765625,4.33203125
406847488,0.81640625,4.40625
415236096,0.88671875,4.41015625
423624704,0.88671875,4.8125
432013312,0.88671875,4.84765625
440401920,0.90625,5.28125
448790528,0.91796875,5.37109375
457179136,0.87109375,4.6640625
465567744,0.93359375,4.87890625
473956352,0.890625,4.89453125
482344960,0.96875,5.4375
490733568,1.0,5.3203125
499122176,1.1992188,6.56640625
