eval/total_steps,standardized_return_mean,achievements_mean
4194304,2.0372681e-10,3.6484375
25165824,4.0745363e-10,3.3046875
46137344,7.2759576e-10,2.80859375
67108864,5.2386895e-10,1.35546875
88080384,6.4028427e-10,2.08984375
109051904,6.1118044e-10,2.56640625
130023424,1.8044375e-09,3.5859375
150994944,0.03125,5.0390625
171966464,0.3671875,6.47265625
192937984,0.98046875,8.19921875
213909504,1.1757812,9.1328125
234881024,1.6640625,9.28515625
255852544,1.75,10.26953125
276824064,1.8867188,10.50390625
297795584,1.890625,11.24609375
318767104,1.8398438,11.55078125
339738624,1.8671875,11.0
360710144,1.890625,11.73828125
381681664,1.890625,11.36328125
402653184,1.9296875,12.33984375
423624704,1.9570312,12.78125
444596224,1.9023438,11.484375
465567744,1.9414062,11.47265625
486539264,1.96875,13.40625
