eval/total_steps,standardized_return_mean,achievements_mean
4194304,1.0477379e-09,2.7578125
12582912,9.895302e-10,2.59765625
20971520,5.820766e-10,1.83984375
29360128,5.820766e-10,2.171875
37748736,5.820766e-10,1.2578125
46137344,1.0477379e-09,2.09765625
54525952,8.440111e-10,2.4609375
62914560,0.01171875,2.7578125
71303168,0.01953125,2.49609375
79691776,0.19140625,1.8125
88080384,0.46484375,1.578125
96468992,0.5234375,1.48046875
104857600,0.74609375,1.828125
113246208,0.765625,1.83203125
121634816,0.8046875,1.8984375
130023424,0.83984375,1.98828125
138412032,0.81640625,1.6953125
146800640,0.90234375,1.45703125
155189248,0.890625,1.73828125
163577856,0.91796875,1.7265625
171966464,0.91015625,1.94140625
180355072,0.90625,1.94140625
188743680,0.93359375,2.01953125
197132288,0.9453125,2.21875
205520896,0.9140625,2.3359375
213909504,0.96484375,2.4765625
222298112,0.9296875,2.796875
230686720,0.984375,2.9921875
239075328,0.9609375,4.16796875
247463936,0.9453125,3.359375
255852544,1.3710938,4.98828125
264241152,1.6367188,5.703125
272629760,1.703125,6.70703125
281018368,1.7421875,6.4921875
289406976,1.6875,7.14453125
297795584,1.7382812,7.35546875
306184192,1.7460938,7.41796875
314572800,1.8046875,8.26953125
322961408,1.7851562,8.4921875
331350016,1.8085938,8.0859375
339738624,1.84375,8.37890625
348127232,1.7929688,8.49609375
356515840,1.84375,8.0390625
364904448,1.8085938,7.56640625
373293056,1.8867188,7.859375
381681664,1.9023438,8.2265625
390070272,1.8476562,8.49609375
398458880,1.921875,9.0
406847488,1.9023438,8.35546875
415236096,1.8710938,9.05078125
423624704,1.9101562,8.34375
432013312,1.8828125,8.4140625
440401920,1.9023438,7.85546875
448790528,1.921875,8.14453125
457179136,1.8710938,8.90234375
465567744,1.9101562,8.91015625
473956352,1.875,8.37890625
482344960,1.921875,9.26171875
490733568,1.8320312,9.65234375
499122176,1.9140625,9.65625
