eval/total_steps,standardized_return_mean,achievements_mean
4194304,4.3655746e-10,1.51953125
12582912,3.4924597e-10,1.6484375
20971520,1.7462298e-10,1.51171875
29360128,2.910383e-10,1.5859375
37748736,5.2386895e-10,1.328125
46137344,2.0372681e-10,0.94140625
54525952,4.947651e-10,1.078125
62914560,6.1118044e-10,1.0625
71303168,9.0221874e-10,1.62109375
79691776,9.604264e-10,1.29296875
88080384,6.1118044e-10,1.7109375
96468992,4.0745363e-10,1.45703125
104857600,1.9499566e-09,1.53125
113246208,1.9790605e-09,2.23046875
121634816,1.193257e-09,2.37890625
130023424,9.313226e-10,2.2421875
138412032,1.1641532e-10,2.6015625
146800640,5.529728e-10,2.27734375
155189248,3.783498e-10,2.94140625
163577856,2.6193447e-10,2.15234375
171966464,6.9849193e-10,2.1953125
180355072,4.0745363e-10,1.81640625
188743680,1.1641532e-10,1.9296875
197132288,3.4924597e-10,1.93359375
205520896,4.947651e-10,1.59765625
213909504,6.693881e-10,1.84375
222298112,1.1641532e-10,2.37890625
230686720,7.858034e-10,2.21875
239075328,3.4924597e-10,1.8203125
247463936,3.4924597e-10,2.9453125
255852544,8.731149e-10,1.72265625
264241152,4.947651e-10,1.85546875
272629760,2.3283064e-10,1.73046875
281018368,2.0372681e-10,1.5546875
289406976,2.3283064e-10,1.02734375
297795584,1.7462298e-10,1.4296875
306184192,4.0745363e-10,1.28515625
314572800,8.731149e-11,1.59375
322961408,5.2386895e-10,1.6171875
331350016,6.693881e-10,1.75390625
339738624,6.693881e-10,1.765625
348127232,2.910383e-10,2.07421875
356515840,2.6193447e-10,2.95703125
364904448,6.9849193e-10,2.41015625
373293056,4.0745363e-10,2.50390625
381681664,0.00390625,2.54296875
390070272,2.0372681e-10,2.9921875
398458880,4.947651e-10,2.328125
406847488,0.00390625,2.6328125
415236096,6.4028427e-10,3.08984375
423624704,2.6193447e-10,2.04296875
432013312,9.0221874e-10,2.03125
440401920,-5.820766e-11,2.41015625
448790528,-2.910383e-11,2.03515625
457179136,8.731149e-11,2.3046875
465567744,2.6193447e-10,2.0
473956352,1.4551915e-10,1.609375
482344960,5.820766e-11,1.37109375
490733568,-5.820766e-11,1.8203125
499122176,6.4028427e-10,1.984375
