eval/total_steps,standardized_return_mean,achievements_mean
4194304,6.4028427e-10,1.640625
12582912,2.3283064e-10,1.19140625
20971520,-1.1641532e-10,1.421875
29360128,2.3283064e-10,2.47265625
37748736,1.542503e-09,2.0234375
46137344,5.2386895e-10,1.65625
54525952,7.566996e-10,2.4453125
62914560,8.440111e-10,1.5546875
71303168,1.2223609e-09,1.8203125
79691776,6.9849193e-10,1.6875
88080384,3.783498e-10,3.0390625
96468992,4.0745363e-10,1.84375
104857600,6.4028427e-10,2.59765625
113246208,9.313226e-10,2.20703125
121634816,3.783498e-10,1.921875
130023424,6.693881e-10,2.05078125
138412032,0.0039062505,2.1484375
146800640,5.529728e-10,1.55859375
155189248,1.7462298e-10,1.49609375
163577856,6.693881e-10,1.46484375
171966464,1.7753337e-09,2.25
180355072,6.4028427e-10,2.19921875
188743680,8.440111e-10,1.83984375
197132288,6.693881e-10,2.4140625
205520896,1.0477379e-09,2.8984375
213909504,3.4924597e-10,2.75
222298112,6.1118044e-10,2.390625
230686720,9.895302e-10,2.25390625
239075328,0.003906251,2.671875
247463936,7.566996e-10,2.8359375
255852544,0.02734375,2.9375
264241152,0.05859375,3.5703125
272629760,0.14453125,3.9140625
281018368,0.42578125,5.515625
289406976,0.30859375,4.734375
297795584,0.80078125,5.76953125
306184192,0.96484375,7.5390625
314572800,0.9921875,7.78125
322961408,0.9921875,7.359375
331350016,1.15625,8.28515625
339738624,1.671875,8.15625
348127232,1.765625,8.4375
356515840,1.7773438,8.46875
364904448,1.8671875,8.359375
373293056,1.8632812,8.453125
381681664,1.8945312,8.83984375
390070272,1.8984375,8.6328125
398458880,1.9140625,8.625
406847488,1.9023438,8.578125
415236096,1.9179688,8.71875
423624704,1.9257812,8.88671875
432013312,1.921875,8.5078125
440401920,1.921875,8.81640625
448790528,1.9257812,8.33203125
457179136,1.9414062,8.484375
465567744,1.9375,8.48828125
473956352,1.9179688,8.69140625
482344960,1.9492188,8.80078125
490733568,1.9492188,8.47265625
499122176,1.9257812,8.47265625
