eval/total_steps,standardized_return_mean,achievements_mean
4194304,9.313226e-10,2.23828125
25165824,5.2386895e-10,1.6484375
46137344,6.4028427e-10,2.19140625
67108864,8.731149e-11,2.33203125
88080384,-2.910383e-11,3.9765625
109051904,-5.820766e-11,3.26171875
130023424,0.3046875,5.953125
150994944,0.53125,5.3828125
171966464,1.4492188,6.91796875
192937984,1.7460938,7.83984375
213909504,1.7773438,7.76953125
234881024,1.6914062,7.45703125
255852544,1.8085938,7.58984375
276824064,1.7382812,7.87109375
297795584,1.9101562,8.578125
318767104,1.9257812,8.7109375
339738624,1.8945312,8.23046875
360710144,1.875,8.23046875
381681664,1.84375,8.19921875
402653184,1.9101562,9.06640625
423624704,1.8554688,8.76953125
444596224,1.8632812,8.76171875
465567744,1.9335938,9.3203125
486539264,1.875,8.69921875
