eval/total_steps,standardized_return_mean,achievements_mean
4194304,4.656613e-10,1.7578125
12582912,3.2014214e-10,2.484375
20971520,1.1641532e-10,2.3125
29360128,3.2014214e-10,3.140625
37748736,4.656613e-10,3.31640625
46137344,4.0745363e-10,3.59375
54525952,4.3655746e-10,4.046875
62914560,6.9849193e-10,4.38671875
71303168,4.947651e-10,4.4453125
79691776,6.1118044e-10,4.10546875
88080384,1.7462298e-10,4.12890625
96468992,1.0186341e-09,4.234375
104857600,-3.4924597e-10,4.04296875
113246208,-2.910383e-11,3.98046875
121634816,0.00390625,3.4375
130023424,0.01953125,3.4765625
138412032,5.820766e-11,3.328125
146800640,0.02734375,3.51171875
155189248,0.12109375,4.171875
163577856,0.73046875,5.41015625
171966464,1.046875,6.24609375
180355072,1.5078125,7.890625
188743680,1.5585938,8.02734375
197132288,1.7382812,8.34375
205520896,1.75,8.234375
213909504,1.8125,8.609375
222298112,1.8046875,8.4375
230686720,1.9257812,8.46484375
239075328,1.9453125,8.96875
247463936,1.9140625,8.3671875
255852544,1.953125,9.2734375
264241152,1.9570312,9.53125
272629760,1.9882812,9.6171875
281018368,1.9648438,9.5703125
289406976,1.96875,9.60546875
297795584,1.9648438,9.51953125
306184192,1.96875,9.7578125
314572800,1.9648438,9.1015625
322961408,1.984375,9.80078125
331350016,1.9765625,10.1015625
339738624,1.96875,10.28125
348127232,1.9921875,10.390625
356515840,1.9804688,10.95703125
364904448,1.9648438,10.9296875
373293056,1.9726562,10.87890625
381681664,1.96875,11.2265625
390070272,1.9804688,11.125
398458880,1.9921875,11.42578125
406847488,1.9765625,11.02734375
415236096,1.9804688,11.15234375
423624704,1.9882812,11.1953125
432013312,1.9726562,10.8671875
440401920,1.9882812,11.30078125
448790528,1.96875,11.33984375
457179136,1.9765625,11.34765625
465567744,1.9921875,11.41796875
473956352,1.9960938,11.03125
482344960,1.9726562,11.34765625
490733568,1.96875,11.30859375
499122176,1.9726562,11.3984375
