eval/total_steps,standardized_return_mean,achievements_mean
4194304,0.003906251,3.2890625
25165824,2.910383e-11,1.01171875
46137344,9.313226e-10,1.36328125
67108864,1.1641532e-10,2.12890625
88080384,-1.7462298e-10,3.30078125
109051904,-2.910383e-10,3.01953125
130023424,-5.820766e-11,3.0
150994944,1.1641532e-10,2.51171875
171966464,0.01171875,2.484375
192937984,0.00390625,1.98046875
213909504,0.06640625,1.29296875
234881024,0.01171875,1.4375
255852544,0.0546875,1.0
276824064,0.078125,1.94921875
297795584,0.046875,2.47265625
318767104,0.07421875,1.89453125
339738624,0.1015625,2.3046875
360710144,0.08203125,1.98046875
381681664,0.0390625,2.15234375
402653184,1.4609375,7.7421875
423624704,1.6953125,9.1484375
444596224,1.4882812,7.65625
465567744,1.671875,9.03125
486539264,1.609375,8.421875
