eval/total_steps,standardized_return_mean,achievements_mean
4194304,8.731149e-11,1.1953125
12582912,0.0,1.08203125
20971520,0.0,1.0234375
29360128,5.820766e-11,1.08203125
37748736,1.4551915e-10,1.06640625
46137344,5.820766e-11,0.9921875
54525952,0.0,0.78515625
62914560,0.0,0.70703125
71303168,0.0,0.6640625
79691776,8.731149e-11,0.953125
88080384,8.731149e-11,1.0
96468992,0.0,0.90234375
104857600,8.731149e-11,0.38671875
113246208,0.0,0.5
121634816,1.4551915e-10,2.140625
130023424,1.1641532e-10,2.51953125
138412032,2.910383e-11,2.4375
146800640,1.4551915e-10,2.51953125
155189248,5.820766e-11,2.58984375
163577856,-1.1641532e-10,2.98828125
171966464,-2.910383e-11,3.19921875
180355072,-1.1641532e-10,3.60546875
188743680,2.910383e-10,4.4296875
197132288,2.0372681e-10,4.43359375
205520896,4.0745363e-10,4.1796875
213909504,-2.0372681e-10,4.13671875
222298112,-5.820766e-11,3.86328125
230686720,-4.0745363e-10,3.203125
239075328,4.0745363e-10,3.83203125
247463936,5.820766e-11,3.515625
255852544,2.910383e-10,3.48046875
264241152,-5.820766e-10,3.39453125
272629760,2.910383e-10,3.03515625
281018368,2.6193447e-10,3.484375
289406976,2.6193447e-10,3.109375
297795584,6.4028427e-10,3.30078125
306184192,5.820766e-11,3.296875
314572800,6.1118044e-10,3.80859375
322961408,1.4551915e-10,3.66015625
331350016,8.731149e-11,3.5703125
339738624,6.1118044e-10,3.67578125
348127232,4.656613e-10,3.59765625
356515840,5.2386895e-10,3.69921875
364904448,1.1641532e-10,3.8203125
373293056,6.9849193e-10,3.9765625
381681664,-1.1641532e-10,3.91796875
390070272,4.0745363e-10,3.828125
398458880,0.0078125,3.8984375
406847488,0.0039062505,4.03125
415236096,0.011718751,4.05078125
423624704,0.011718751,3.80859375
432013312,0.07421875,4.07421875
440401920,0.140625,4.12890625
448790528,0.140625,4.16796875
457179136,0.0625,3.66015625
465567744,0.140625,3.7578125
473956352,0.21484375,3.95703125
482344960,0.2265625,3.765625
490733568,0.18359375,3.89453125
499122176,0.19140625,4.0546875
