eval/total_steps,standardized_return_mean,achievements_mean
4194304,1.7462298e-10,1.3515625
12582912,5.820766e-11,1.03515625
20971520,3.783498e-10,1.7578125
29360128,-2.910383e-11,2.3671875
37748736,-8.731149e-11,1.66796875
46137344,1.4551915e-10,3.65234375
54525952,5.820766e-11,2.5546875
62914560,1.7462298e-10,2.91015625
71303168,-8.731149e-11,2.53125
79691776,-2.6193447e-10,3.53515625
88080384,0.0078124995,3.62890625
96468992,0.0234375,4.3828125
104857600,0.34375,6.75390625
113246208,0.19921875,5.07421875
121634816,0.07421875,4.5234375
130023424,0.13671875,4.74609375
138412032,0.28125,5.90234375
146800640,0.640625,8.0546875
155189248,0.609375,8.21875
163577856,0.671875,8.25
171966464,0.70703125,8.5859375
180355072,0.8671875,9.38671875
188743680,0.91796875,8.171875
197132288,0.8671875,7.72265625
205520896,0.83984375,7.3984375
213909504,0.7109375,6.328125
222298112,0.67578125,6.44921875
230686720,0.78125,7.2578125
239075328,0.64453125,6.99609375
247463936,0.828125,8.07421875
255852544,0.68359375,6.7421875
264241152,0.796875,7.7265625
272629760,0.796875,7.4296875
281018368,0.65625,6.44921875
289406976,0.703125,6.49609375
297795584,0.71875,6.7421875
306184192,0.24609375,3.89453125
314572800,0.5078125,5.76171875
322961408,0.57421875,6.359375
331350016,0.58203125,6.00390625
339738624,0.296875,4.421875
348127232,0.453125,5.08984375
356515840,0.4609375,5.21875
364904448,0.6328125,6.1171875
373293056,0.5546875,5.7578125
381681664,0.4296875,5.0625
390070272,0.5,5.44921875
398458880,0.41796875,4.90234375
406847488,0.40234375,4.9296875
415236096,0.38671875,4.5234375
423624704,0.51171875,5.44140625
432013312,0.3515625,5.03125
440401920,0.54296875,5.37890625
448790528,0.30859375,4.61328125
457179136,0.40234375,4.71484375
465567744,0.421875,5.2421875
473956352,0.54296875,5.58203125
482344960,0.52734375,5.73046875
490733568,0.64453125,6.3359375
499122176,0.4375,5.46875
