eval/total_steps,standardized_return_mean,achievements_mean
4194304,5.820766e-11,0.859375
12582912,0.0,1.0859375
20971520,-2.910383e-11,1.23046875
29360128,5.820766e-11,1.27734375
37748736,1.7462298e-10,1.296875
46137344,-8.731149e-11,1.3046875
54525952,5.820766e-11,1.5390625
62914560,5.820766e-11,1.8515625
71303168,2.910383e-11,1.6953125
79691776,-5.820766e-11,2.21484375
88080384,4.0745363e-10,2.8046875
96468992,6.4028427e-10,2.90625
104857600,2.0372681e-10,2.76171875
113246208,2.0372681e-10,3.03125
121634816,-1.4551915e-10,2.71875
130023424,2.0372681e-10,3.125
138412032,2.910383e-11,3.2578125
146800640,-1.7462298e-10,2.8671875
155189248,2.3283064e-10,2.87890625
163577856,-8.731149e-11,2.91796875
171966464,-1.4551915e-10,2.83203125
180355072,-1.4551915e-10,3.046875
188743680,-1.7462298e-10,3.03515625
197132288,0.0039062498,2.6484375
205520896,-8.731149e-11,2.45703125
213909504,-1.4551915e-10,2.34375
222298112,-2.910383e-10,2.34765625
230686720,0.0078125,2.6328125
239075328,0.0078124995,2.83203125
247463936,0.33984375,4.80078125
255852544,0.59375,5.0
264241152,0.78125,4.58203125
272629760,0.8984375,5.73828125
281018368,0.93359375,5.80859375
289406976,0.98828125,6.93359375
297795584,1.0,6.90234375
306184192,1.0,7.10546875
314572800,1.0,6.359375
322961408,0.99609375,6.5
331350016,1.0,7.09765625
339738624,1.0,7.1953125
348127232,0.9765625,7.80078125
356515840,0.98828125,7.375
364904448,0.99609375,7.30078125
373293056,1.0,6.92578125
381681664,0.99609375,7.3046875
390070272,1.0,7.11328125
398458880,1.0,7.04296875
406847488,1.0,7.0546875
415236096,1.0,7.8203125
423624704,0.99609375,7.9375
432013312,0.9921875,7.46875
440401920,1.0,7.8125
448790528,0.99609375,7.625
457179136,1.0,7.390625
465567744,1.0,7.70703125
473956352,1.0,8.04296875
482344960,0.9765625,7.82421875
490733568,1.0,8.015625
499122176,0.99609375,8.2265625
