eval/total_steps,standardized_return_mean,achievements_mean
4194304,6.1118044e-10,1.34765625
12582912,2.3283064e-10,1.9140625
20971520,5.820766e-11,2.046875
29360128,-2.910383e-11,2.32421875
37748736,2.6193447e-10,1.9375
46137344,1.4551915e-10,1.53125
54525952,1.7462298e-10,1.375
62914560,1.1641532e-10,2.125
71303168,-5.820766e-11,2.578125
79691776,1.1641532e-10,2.296875
88080384,1.4551915e-10,2.88671875
96468992,-3.2014214e-10,3.015625
104857600,-8.731149e-11,3.22265625
113246208,0.0,3.20703125
121634816,2.3283064e-10,3.046875
130023424,0.0,3.81640625
138412032,-5.820766e-11,3.49609375
146800640,-6.693881e-10,3.15625
155189248,-5.2386895e-10,2.37109375
163577856,-1.4551915e-10,2.1171875
171966464,-2.910383e-11,2.37890625
180355072,-3.4924597e-10,2.35546875
188743680,-1.1641532e-10,2.2265625
197132288,-1.7462298e-10,1.984375
205520896,0.00390625,2.0703125
213909504,1.7462298e-10,2.09375
222298112,-2.910383e-11,2.07421875
230686720,-8.731149e-11,2.06640625
239075328,-1.7462298e-10,2.1796875
247463936,-2.3283064e-10,2.109375
255852544,2.0372681e-10,2.125
264241152,0.00390625,2.109375
272629760,1.4551915e-10,1.69921875
281018368,-1.4551915e-10,1.95703125
289406976,0.00390625,1.85546875
297795584,0.0078124995,1.70703125
306184192,0.05078125,2.6171875
314572800,0.18359375,3.18359375
322961408,0.13671875,2.78515625
331350016,0.1171875,2.76953125
339738624,0.109375,2.48828125
348127232,0.21484375,3.578125
356515840,0.19921875,3.35546875
364904448,0.15234375,3.09765625
373293056,0.1875,3.3046875
381681664,0.23828125,3.7109375
390070272,0.18359375,3.26953125
398458880,0.3125,4.10546875
406847488,0.27734375,3.84375
415236096,0.37109375,4.5703125
423624704,0.359375,4.65234375
432013312,0.24609375,3.96484375
440401920,0.359375,4.34375
448790528,0.359375,4.34375
457179136,0.328125,4.2109375
465567744,0.30859375,4.1484375
473956352,0.26171875,3.83984375
482344960,0.2265625,3.6796875
490733568,0.40625,4.57421875
499122176,0.26171875,4.203125
