eval/total_steps,standardized_return_mean,achievements_mean
4194304,2.3283064e-10,3.48828125
25165824,1.7462298e-10,1.25390625
46137344,2.0372681e-10,0.32421875
67108864,1.7462298e-10,0.1484375
88080384,1.4551915e-10,1.2265625
109051904,3.4924597e-10,1.36328125
130023424,6.4028427e-10,2.51171875
150994944,0.09375,3.796875
171966464,0.66015625,6.66015625
192937984,0.9453125,7.046875
213909504,0.9765625,8.44921875
234881024,0.984375,7.890625
255852544,0.9921875,9.57421875
276824064,1.0,9.5703125
297795584,1.0,10.2578125
318767104,1.0,9.7109375
339738624,1.0,9.15234375
360710144,0.98046875,9.62890625
381681664,0.99609375,8.84375
402653184,0.9921875,8.5625
423624704,0.98828125,9.51953125
444596224,1.0,10.0390625
465567744,1.0,9.16015625
486539264,1.0,9.3515625
