eval/total_steps,standardized_return_mean,achievements_mean
4194304,7.566996e-10,3.37109375
25165824,6.693881e-10,2.12109375
46137344,1.5716068e-09,2.81640625
67108864,1.0186341e-09,3.3984375
88080384,0.0625,4.94921875
109051904,0.83984375,7.06640625
130023424,0.9921875,9.57421875
150994944,1.0,10.4375
171966464,0.98828125,9.8671875
192937984,0.984375,10.015625
213909504,0.97265625,10.14453125
234881024,0.99609375,10.58203125
255852544,0.98828125,9.48046875
276824064,0.109375,4.03125
297795584,1.0,9.9140625
318767104,0.99609375,9.4296875
339738624,0.9921875,9.890625
360710144,1.0,10.73046875
381681664,0.94140625,10.63671875
402653184,0.9765625,11.6484375
423624704,0.96875,10.453125
444596224,1.0,11.4375
465567744,0.98046875,11.1484375
486539264,1.0,10.625
