eval/total_steps,standardized_return_mean,achievements_mean
4194304,4.3655746e-10,2.77734375
25165824,1.1641532e-10,0.609375
46137344,5.820766e-11,1.015625
67108864,0.0,0.73828125
88080384,-1.7462298e-10,2.390625
109051904,0.0078125,2.3984375
130023424,0.02734375,2.4609375
150994944,0.01171875,2.70703125
171966464,0.94140625,7.88671875
192937984,0.8515625,7.76953125
213909504,0.12109375,4.890625
234881024,0.23828125,5.51953125
255852544,0.60546875,6.7265625
276824064,0.3671875,5.62890625
297795584,0.33984375,4.921875
318767104,0.63671875,6.3984375
339738624,0.07421875,3.3046875
360710144,0.96484375,7.7578125
381681664,0.74609375,6.98046875
402653184,0.953125,7.6640625
423624704,0.09375,5.10546875
444596224,0.87890625,7.32421875
465567744,0.984375,7.76171875
486539264,0.93359375,7.5703125
