eval/total_steps,standardized_return_mean,achievements_mean
4194304,2.0372681e-10,1.22265625
12582912,5.820766e-11,0.84375
20971520,0.0,1.0078125
29360128,1.7462298e-10,1.03515625
37748736,2.0372681e-10,2.046875
46137344,3.2014214e-10,3.15625
54525952,2.3283064e-10,3.71484375
62914560,1.7462298e-10,3.64453125
71303168,-8.731149e-11,4.0
79691776,-8.731149e-11,3.58203125
88080384,-8.731149e-11,3.34765625
96468992,1.4551915e-10,3.73046875
104857600,0.00390625,3.74609375
113246208,0.00390625,3.1328125
121634816,2.0372681e-10,2.83203125
130023424,0.0,2.77734375
138412032,1.4551915e-10,3.04296875
146800640,0.0039062505,3.0390625
155189248,-4.0745363e-10,3.296875
163577856,1.1641532e-10,2.5078125
171966464,0.00390625,2.91015625
180355072,0.00390625,2.41015625
188743680,0.00390625,2.64453125
197132288,0.3515625,4.4296875
205520896,0.73046875,5.609375
213909504,0.87890625,5.359375
222298112,0.9453125,5.74609375
230686720,0.99609375,6.09375
239075328,0.9609375,6.33984375
247463936,0.9921875,7.17578125
255852544,0.99609375,7.15625
264241152,0.7734375,6.140625
272629760,0.98828125,7.015625
281018368,1.0,7.63671875
289406976,0.9921875,7.56640625
297795584,0.99609375,7.93359375
306184192,1.0,7.9140625
314572800,0.9921875,7.37109375
322961408,0.99609375,7.84765625
331350016,1.0,8.2734375
339738624,1.0,7.5234375
348127232,0.71875,6.8125
356515840,0.99609375,8.62109375
364904448,0.96484375,8.26171875
373293056,0.984375,9.1171875
381681664,0.99609375,9.984375
390070272,0.98828125,8.9609375
398458880,0.9921875,8.265625
406847488,1.0,9.328125
415236096,0.99609375,9.71875
423624704,0.984375,9.94140625
432013312,0.98828125,9.56640625
440401920,0.9921875,9.53515625
448790528,0.9921875,9.62890625
457179136,0.99609375,10.203125
465567744,1.0,9.9765625
473956352,1.0,9.96875
482344960,0.99609375,9.85546875
490733568,1.0,9.76171875
499122176,0.99609375,9.32421875
