eval/total_steps,standardized_return_mean,achievements_mean
4194304,8.1490725e-10,2.13671875
25165824,2.3283064e-10,1.98046875
46137344,2.910383e-11,2.02734375
67108864,-7.2759576e-10,3.21875
88080384,4.3655746e-10,2.19921875
109051904,9.0221874e-10,1.36328125
130023424,0.5546875,6.40625
150994944,0.99609375,7.33203125
171966464,1.0,8.10546875
192937984,0.98828125,8.93359375
213909504,0.99609375,8.7265625
234881024,0.9921875,9.46484375
255852544,0.98828125,10.2109375
276824064,0.99609375,9.828125
297795584,0.98828125,10.09765625
318767104,0.9921875,10.9453125
339738624,0.9921875,11.2890625
360710144,0.98828125,9.01171875
381681664,0.9609375,11.22265625
402653184,0.9921875,11.5234375
423624704,1.0,12.09375
444596224,0.99609375,11.3125
465567744,1.0,12.0
486539264,0.984375,11.59765625
