eval/total_steps,standardized_return_mean,achievements_mean
4194304,6.4028427e-10,1.359375
12582912,0.0,1.140625
20971520,2.3283064e-10,2.0234375
29360128,1.7462298e-10,1.75390625
37748736,0.0,2.3984375
46137344,2.910383e-10,2.39453125
54525952,-8.731149e-11,1.83203125
62914560,-1.1641532e-10,2.3125
71303168,1.7462298e-10,1.93359375
79691776,8.731149e-11,2.06640625
88080384,2.910383e-11,1.8828125
96468992,2.3283064e-10,2.4140625
104857600,5.820766e-11,2.6796875
113246208,6.9849193e-10,3.3515625
121634816,6.693881e-10,2.86328125
130023424,1.1641532e-09,3.52734375
138412032,1.0768417e-09,3.98046875
146800640,-2.3283064e-10,4.109375
155189248,4.656613e-10,4.328125
163577856,0.0,4.47265625
171966464,-2.3283064e-10,4.3828125
180355072,4.947651e-10,4.9453125
188743680,-2.3283064e-10,4.21875
197132288,-8.731149e-11,3.57421875
205520896,2.910383e-11,3.61328125
213909504,-2.3283064e-10,3.31640625
222298112,-1.4551915e-10,3.69140625
230686720,-1.7462298e-10,3.453125
239075328,-1.4551915e-10,3.2578125
247463936,0.0078125,5.046875
255852544,0.12890625,6.04296875
264241152,0.390625,6.4375
272629760,0.01953125,5.57421875
281018368,0.12890625,6.17578125
289406976,0.0625,6.2734375
297795584,0.1796875,6.08203125
306184192,0.51953125,5.875
314572800,0.25,6.19921875
322961408,0.421875,7.29296875
331350016,0.375,6.88671875
339738624,0.21484375,6.9921875
348127232,0.265625,7.09375
356515840,0.45703125,7.03515625
364904448,0.50390625,6.734375
373293056,0.59375,7.3671875
381681664,0.28125,6.9609375
390070272,0.515625,7.48046875
398458880,0.265625,7.36328125
406847488,0.296875,7.34375
415236096,0.375,7.92578125
423624704,0.234375,7.66015625
432013312,0.15234375,7.6953125
440401920,0.328125,7.93359375
448790528,0.1640625,6.75
457179136,0.1953125,8.08203125
465567744,0.375,8.1015625
473956352,0.83984375,9.0234375
482344960,0.859375,9.26953125
490733568,0.91796875,9.44921875
499122176,0.375,8.62890625
