eval/total_steps,standardized_return_mean,achievements_mean
4194304,7.858034e-10,3.14453125
25165824,5.2386895e-10,1.359375
46137344,2.910383e-11,1.44140625
67108864,8.731149e-11,3.0625
88080384,0.00390625,3.359375
109051904,0.9140625,5.5546875
130023424,0.98046875,7.9609375
150994944,0.98046875,7.81640625
171966464,0.984375,8.96484375
192937984,0.9921875,8.80859375
213909504,0.9609375,9.21875
234881024,0.99609375,8.9453125
255852544,0.9921875,9.40625
276824064,0.96875,8.58984375
297795584,0.99609375,7.7578125
318767104,0.984375,8.640625
339738624,0.98046875,7.8984375
360710144,0.99609375,8.1328125
381681664,0.984375,8.3203125
402653184,0.95703125,8.140625
423624704,0.9921875,8.11328125
444596224,0.99609375,8.00390625
465567744,0.9921875,8.0625
486539264,0.9765625,8.1015625
