eval/total_steps,standardized_return_mean,achievements_mean
4194304,1.3096724e-09,3.33984375
12582912,5.529728e-10,1.97265625
20971520,1.1350494e-09,1.890625
29360128,7.858034e-10,2.171875
37748736,5.2386895e-10,2.984375
46137344,1.8044375e-09,3.50390625
54525952,1.4842954e-09,3.5
62914560,1.891749e-09,3.46484375
71303168,8.440111e-10,2.7109375
79691776,9.0221874e-10,5.23046875
88080384,3.2014214e-10,2.57421875
96468992,7.858034e-10,5.08203125
104857600,7.2759576e-10,3.93359375
113246208,1.36788e-09,3.5234375
121634816,0.19921875,5.046875
130023424,0.83984375,6.86328125
138412032,0.92578125,8.16796875
146800640,0.9765625,8.74609375
155189248,0.9609375,8.6796875
163577856,0.984375,8.0859375
171966464,0.98828125,9.06640625
180355072,0.98046875,8.87890625
188743680,0.96484375,9.77734375
197132288,0.984375,10.1796875
205520896,0.984375,9.6796875
213909504,1.0,9.9296875
222298112,0.953125,9.328125
230686720,0.98828125,10.6875
239075328,1.4260877e-09,5.59375
247463936,2.0372681e-10,5.05859375
255852544,3.4924597e-10,4.4296875
264241152,2.764864e-09,5.01171875
272629760,4.0745363e-10,1.9609375
281018368,2.73576e-09,5.12109375
289406976,3.9872248e-09,5.71875
297795584,1.8044375e-09,5.1953125
306184192,2.2992026e-09,5.28515625
314572800,2.2992026e-09,5.84765625
322961408,3.4924597e-09,5.5234375
331350016,2.8521754e-09,4.81640625
339738624,1.4551915e-09,5.46484375
348127232,2.066372e-09,5.31640625
356515840,1.9790605e-09,5.41015625
364904448,2.5029294e-09,5.6640625
373293056,1.6589183e-09,5.578125
381681664,2.415618e-09,5.10546875
390070272,1.1059456e-09,5.3515625
398458880,1.193257e-09,3.21875
406847488,1.6298145e-09,5.49609375
415236096,2.1536835e-09,5.78515625
423624704,1.5716068e-09,5.5859375
432013312,9.313226e-10,5.70703125
440401920,1.1350494e-09,5.94921875
448790528,1.3096724e-09,5.6796875
457179136,2.1245796e-09,5.609375
465567744,1.6589183e-09,6.01171875
473956352,1.6589183e-09,5.8359375
482344960,2.7066562e-09,5.5859375
490733568,1.8335413e-09,5.453125
499122176,2.910383e-09,5.57421875
