eval/total_steps,standardized_return_mean,achievements_mean
4194304,4.656613e-10,3.58984375
25165824,3.2014214e-10,2.1484375
46137344,4.947651e-10,1.65234375
67108864,2.910383e-11,1.57421875
88080384,3.4924597e-10,1.625
109051904,6.4028427e-10,1.52734375
130023424,0.0039062505,3.70703125
150994944,0.109375,4.2265625
171966464,0.7265625,6.8125
192937984,0.953125,7.4921875
213909504,0.9921875,8.79296875
234881024,0.99609375,9.2890625
255852544,0.9921875,10.13671875
276824064,1.0,9.97265625
297795584,0.99609375,10.66796875
318767104,0.98828125,10.34375
339738624,0.9921875,9.47265625
360710144,0.7890625,8.73828125
381681664,1.0,9.54296875
402653184,1.0,9.57421875
423624704,0.94921875,9.69140625
444596224,0.99609375,10.15625
465567744,0.984375,9.28515625
486539264,1.0,9.7890625
