eval/total_steps,standardized_return_mean,achievements_mean
4194304,1.4551915e-09,2.71875
12582912,1.0768417e-09,1.95703125
20971520,5.2386895e-10,3.0703125
29360128,0.2109375,4.75390625
37748736,0.8828125,7.8515625
46137344,0.9921875,9.95703125
54525952,0.98046875,9.46484375
62914560,1.0,10.30078125
71303168,0.99609375,10.37109375
79691776,0.99609375,9.453125
88080384,1.0,10.13671875
96468992,0.9921875,10.7578125
104857600,0.984375,10.40234375
113246208,1.0,10.26171875
121634816,0.98828125,9.578125
130023424,1.0,9.515625
138412032,0.99609375,10.6484375
146800640,0.9921875,10.0546875
155189248,1.0,10.703125
163577856,0.99609375,10.6875
171966464,1.0,10.78125
180355072,1.0,11.3828125
188743680,1.0,10.84375
197132288,1.0,11.078125
205520896,1.0,12.09765625
213909504,0.9375,11.86328125
222298112,0.9921875,13.328125
230686720,0.99609375,11.3828125
239075328,1.0,12.73046875
247463936,1.0,13.06640625
255852544,1.0,11.55078125
264241152,1.0,11.73046875
272629760,0.99609375,13.5
281018368,1.0,12.59375
289406976,0.72265625,11.60546875
297795584,1.0,11.828125
306184192,0.99609375,12.54296875
314572800,1.0,12.8984375
322961408,0.99609375,13.515625
331350016,1.0,13.6953125
339738624,1.0,14.09375
348127232,1.0,12.6796875
356515840,1.0,12.99609375
364904448,0.9921875,13.515625
373293056,0.99609375,14.52734375
381681664,1.0,13.75
390070272,0.99609375,13.8359375
398458880,1.0,12.9140625
406847488,1.0,13.45703125
415236096,0.99609375,13.203125
423624704,1.0,13.5859375
432013312,0.99609375,13.546875
440401920,1.0,13.49609375
448790528,0.99609375,12.6953125
457179136,1.0,13.74609375
465567744,1.0,12.51171875
473956352,0.9921875,13.2734375
482344960,0.9296875,12.79296875
490733568,0.98828125,14.40625
499122176,1.0,13.859375
