eval/total_steps,standardized_return_mean,achievements_mean
4194304,5.820766e-10,1.8359375
12582912,3.4924597e-10,2.046875
20971520,9.604264e-10,2.56640625
29360128,0.06640625,5.40234375
37748736,0.77734375,7.47265625
46137344,0.93359375,7.4921875
54525952,0.88671875,6.8515625
62914560,0.9296875,8.75
71303168,0.94140625,8.5703125
79691776,0.921875,8.00390625
88080384,0.93359375,8.72265625
96468992,0.9140625,8.796875
104857600,0.96484375,9.98828125
113246208,0.92578125,10.32421875
121634816,0.93359375,10.74609375
130023424,0.9609375,10.99609375
138412032,0.04296875,5.0
146800640,0.421875,7.53515625
155189248,0.12109375,5.71875
163577856,0.921875,8.34375
171966464,0.98046875,9.1328125
180355072,0.98828125,9.51953125
188743680,0.984375,10.08203125
197132288,0.99609375,10.546875
205520896,0.98828125,9.98046875
213909504,0.9921875,9.8046875
222298112,0.99609375,10.89453125
230686720,0.99609375,11.36328125
239075328,0.99609375,11.6875
247463936,0.99609375,11.828125
255852544,0.99609375,13.1640625
264241152,0.98828125,12.1328125
272629760,0.9921875,12.2265625
281018368,0.5390625,7.42578125
289406976,0.99609375,13.01953125
297795584,0.99609375,11.953125
306184192,0.98046875,12.1953125
314572800,1.0,13.8046875
322961408,0.99609375,14.37890625
331350016,0.98828125,12.15625
339738624,0.98828125,11.4296875
348127232,0.99609375,13.40234375
356515840,0.98046875,13.91015625
364904448,1.0,13.75
373293056,0.99609375,11.90625
381681664,0.9921875,13.0546875
390070272,0.99609375,14.0234375
398458880,0.9921875,13.23828125
406847488,1.0,13.69921875
415236096,0.99609375,13.4375
423624704,0.99609375,12.8984375
432013312,1.0,14.77734375
440401920,0.94921875,13.98046875
448790528,0.98828125,13.8125
457179136,1.0,14.125
465567744,1.0,13.80859375
473956352,1.0,14.12890625
482344960,0.99609375,14.046875
490733568,0.98828125,14.671875
499122176,0.98046875,13.578125
