eval/total_steps,standardized_return_mean,achievements_mean
4194304,2.0372681e-10,2.953125
25165824,2.3283064e-10,0.859375
46137344,0.0,1.02734375
67108864,-8.731149e-11,1.18359375
88080384,1.4551915e-10,2.5703125
109051904,0.625,4.4296875
130023424,0.95703125,6.51953125
150994944,0.97265625,7.1484375
171966464,0.97265625,8.69140625
192937984,0.98828125,8.48046875
213909504,1.0,9.0546875
234881024,0.98828125,8.65625
255852544,0.984375,8.8984375
276824064,0.96875,8.2890625
297795584,0.96484375,7.51953125
318767104,0.99609375,8.39453125
339738624,0.9921875,7.75
360710144,1.0,8.00390625
381681664,0.99609375,8.0546875
402653184,0.984375,7.9765625
423624704,0.8828125,7.67578125
444596224,0.99609375,7.9140625
465567744,1.0,7.82421875
486539264,0.99609375,7.8125
