eval/total_steps,standardized_return_mean,achievements_mean
4194304,7.566996e-10,3.39453125
25165824,5.529728e-10,2.25390625
46137344,1.8626451e-09,2.546875
67108864,1.5133992e-09,3.296875
88080384,0.01171875,4.7734375
109051904,0.8984375,7.015625
130023424,0.99609375,9.66796875
150994944,0.9921875,10.0859375
171966464,1.0,10.01953125
192937984,1.0,10.3984375
213909504,0.98828125,10.6640625
234881024,1.0,10.9296875
255852544,1.0,10.04296875
276824064,0.99609375,9.4765625
297795584,0.99609375,9.94921875
318767104,1.0,9.88671875
339738624,0.98828125,10.2265625
360710144,1.0,10.6328125
381681664,0.7890625,9.6328125
402653184,0.9921875,11.39453125
423624704,0.9921875,10.42578125
444596224,1.0,11.4296875
465567744,0.9921875,11.1640625
486539264,0.9921875,10.26171875
