eval/total_steps,standardized_return_mean,achievements_mean
4194304,2.3283064e-10,1.171875
12582912,0.0,0.8828125
20971520,0.0,0.96875
29360128,5.820766e-11,1.015625
37748736,5.820766e-11,1.06640625
46137344,1.4551915e-10,1.03515625
54525952,-1.1641532e-10,0.9375
62914560,1.1641532e-10,2.8671875
71303168,8.731149e-11,3.37109375
79691776,-1.7462298e-10,2.84765625
88080384,2.3283064e-10,3.05078125
96468992,0.0,2.6640625
104857600,-5.2386895e-10,3.1484375
113246208,8.731149e-11,3.58203125
121634816,-4.656613e-10,3.49609375
130023424,-2.910383e-11,3.203125
138412032,-2.910383e-10,3.125
146800640,-1.7462298e-10,3.1640625
155189248,-2.6193447e-10,2.7734375
163577856,-2.910383e-10,3.06640625
171966464,-7.2759576e-10,3.5546875
180355072,-1.1641532e-10,3.3046875
188743680,-8.731149e-11,3.7734375
197132288,-2.3283064e-10,2.8203125
205520896,-2.0372681e-10,2.5078125
213909504,1.4551915e-10,2.72265625
222298112,-8.731149e-11,2.33984375
230686720,2.910383e-11,3.03125
239075328,-5.2386895e-10,2.35546875
247463936,-4.656613e-10,2.765625
255852544,2.0372681e-10,2.31640625
264241152,-1.7462298e-10,2.44140625
272629760,2.910383e-11,2.58984375
281018368,-4.3655746e-10,2.78125
289406976,2.3283064e-10,2.72265625
297795584,0.0,2.34765625
306184192,-6.1118044e-10,2.234375
314572800,3.4924597e-10,2.4375
322961408,-5.820766e-11,2.17578125
331350016,-5.529728e-10,2.54296875
339738624,-6.1118044e-10,3.2734375
348127232,-2.910383e-11,3.06640625
356515840,-2.910383e-10,3.19140625
364904448,1.4551915e-10,3.01171875
373293056,-2.910383e-11,2.65234375
381681664,1.4551915e-10,3.15625
390070272,-2.910383e-10,2.78515625
398458880,-1.4551915e-10,2.5390625
406847488,-1.4551915e-10,3.0859375
415236096,-8.731149e-11,3.1875
423624704,-2.910383e-11,2.796875
432013312,-3.2014214e-10,2.71875
440401920,5.820766e-11,2.87890625
448790528,1.1641532e-10,2.9296875
457179136,-5.820766e-11,2.94921875
465567744,-4.656613e-10,2.9140625
473956352,-2.910383e-10,2.83203125
482344960,-2.6193447e-10,2.75390625
490733568,-1.1641532e-10,2.76953125
499122176,-3.2014214e-10,3.08984375
