eval/total_steps,standardized_return_mean,achievements_mean
4194304,7.566996e-10,2.546875
12582912,1.4551915e-10,2.234375
20971520,4.656613e-10,2.76171875
29360128,-8.731149e-11,2.55859375
37748736,1.1641532e-10,3.59765625
46137344,3.783498e-10,2.76171875
54525952,-2.3283064e-10,2.578125
62914560,4.656613e-10,2.86328125
71303168,5.529728e-10,2.8984375
79691776,1.4551915e-10,3.8828125
88080384,0.01171875,5.546875
96468992,0.625,7.23828125
104857600,0.9296875,7.84765625
113246208,0.9609375,7.921875
121634816,0.71484375,8.859375
130023424,0.78125,9.05078125
138412032,0.78515625,9.55078125
146800640,0.99609375,9.82421875
155189248,0.87109375,9.29296875
163577856,0.98046875,9.87890625
171966464,0.98828125,11.01171875
180355072,1.0,11.53515625
188743680,1.0,10.9453125
197132288,0.99609375,10.765625
205520896,0.9765625,10.015625
213909504,1.0,12.359375
222298112,0.98828125,11.14453125
230686720,0.984375,11.7265625
239075328,1.0,11.046875
247463936,0.98828125,11.375
255852544,0.9921875,11.640625
264241152,0.99609375,10.89453125
272629760,1.0,11.83984375
281018368,1.0,12.0
289406976,0.93359375,11.1484375
297795584,1.0,11.99609375
306184192,0.99609375,12.60546875
314572800,0.9921875,12.02734375
322961408,0.99609375,11.48046875
331350016,0.99609375,12.4921875
339738624,1.0,11.8359375
348127232,0.9921875,12.94921875
356515840,1.0,12.26171875
364904448,0.9921875,11.5625
373293056,0.9921875,11.09375
381681664,1.0,12.71484375
390070272,1.0,11.765625
398458880,0.99609375,11.8828125
406847488,1.0,11.86328125
415236096,1.0,13.234375
423624704,0.99609375,13.578125
432013312,1.0,11.828125
440401920,0.99609375,12.63671875
448790528,0.67578125,8.35546875
457179136,0.99609375,11.74609375
465567744,1.0,13.1484375
473956352,1.0,12.65625
482344960,0.984375,12.44921875
490733568,0.99609375,12.84375
499122176,0.9921875,11.484375
