eval/total_steps,standardized_return_mean,achievements_mean
4194304,4.947651e-10,3.03125
25165824,2.910383e-10,0.87109375
46137344,-2.910383e-11,1.07421875
67108864,1.1641532e-10,1.3671875
88080384,2.0372681e-10,2.546875
109051904,0.609375,4.421875
130023424,0.98046875,6.98828125
150994944,0.9609375,7.6796875
171966464,0.98828125,8.59375
192937984,0.9921875,8.65625
213909504,0.98828125,9.015625
234881024,0.96484375,8.67578125
255852544,0.99609375,8.953125
276824064,0.94921875,8.48828125
297795584,0.97265625,7.62109375
318767104,0.99609375,8.28125
339738624,0.98828125,7.7734375
360710144,0.9921875,8.01953125
381681664,0.99609375,8.10546875
402653184,1.0,7.91015625
423624704,0.484375,7.1875
444596224,0.99609375,7.9765625
465567744,0.99609375,7.89453125
486539264,0.984375,7.87109375
