eval/total_steps,standardized_return_mean,achievements_mean
4194304,3.2014214e-10,2.83203125
25165824,2.910383e-11,0.7734375
46137344,0.0,1.0078125
67108864,-8.731149e-11,0.703125
88080384,1.4551915e-10,2.37109375
109051904,0.15234375,3.04296875
130023424,0.84375,5.6171875
150994944,0.7890625,6.30859375
171966464,0.95703125,8.390625
192937984,0.96875,8.44140625
213909504,0.984375,8.87890625
234881024,0.9609375,8.4921875
255852544,0.9609375,8.6796875
276824064,0.95703125,8.40625
297795584,0.94921875,7.48828125
318767104,0.97265625,7.8984375
339738624,0.9765625,7.66015625
360710144,0.9921875,7.984375
381681664,0.9921875,7.94140625
402653184,0.99609375,7.7890625
423624704,0.4375,6.609375
444596224,0.9921875,7.8359375
465567744,0.9921875,7.8359375
486539264,0.984375,7.80859375
